ax,ay,az,gx,gy,gz
-0.17, 0.01, -0.93, -30.64, 15.62, -13.91
-0.15, 0.02, -0.95, -29.85, 15.99, -13.43
-0.11, 0.03, -0.95, -29.37, 4.35, -12.22
-0.06, 0.02, -0.94, -29.50, -12.26, -13.66
-0.04, 0.02, -0.94, -27.70, -21.86, -8.28
-0.09, 0.03, -0.97, -23.37, -13.34, -8.81
-0.14, 0.06, -0.98, -18.09, 1.76, -12.15
-0.15, 0.05, -0.98, -16.98, 9.04, -12.53
-0.13, 0.02, -1.01, -13.37, 5.08, -10.77
-0.10, 0.02, -1.02, -10.82, -0.48, -11.43
-0.09, 0.01, -1.00, -8.07, -6.93, -11.09
-0.09, 0.01, -0.97, -5.57, -10.47, -10.95
-0.11, 0.00, -0.96, -5.11, -10.63, -10.58
-0.14, 0.00, -0.96, -2.59, -7.05, -10.06
-0.15, 0.01, -0.96, -0.62, -4.42, -10.31
-0.15, 0.01, -0.96, -0.09, -1.62, -10.83
-0.14, -0.00, -0.95, -0.48, -1.90, -9.43
-0.12, -0.01, -0.93, -0.36, -4.47, -9.00
-0.12, -0.01, -0.93, -2.24, -5.58, -7.90
-0.13, -0.00, -0.93, -3.09, -3.66, -5.80
-0.14, 0.00, -0.93, -4.71, -2.04, -5.08
-0.14, -0.03, -0.92, -6.28, -1.40, -3.84
-0.13, -0.00, -0.91, -8.77, -0.21, -1.46
-0.12, -0.01, -0.90, -11.78, -0.30, 0.87
-0.11, -0.01, -0.89, -14.85, -2.10, 2.28
-0.11, -0.00, -0.89, -17.59, -2.79, 5.07
-0.12, 0.00, -0.90, -18.77, -0.43, 6.89
-0.13, 0.00, -0.91, -20.66, 2.71, 7.36
-0.12, 0.00, -0.92, -22.37, 4.81, 7.79
-0.12, 0.00, -0.93, -22.47, 3.26, 9.20
-0.12, 0.00, -0.94, -23.68, 2.50, 9.02
-0.12, 0.01, -0.94, -22.81, 0.68, 9.10
-0.12, 0.01, -0.94, -21.79, -0.37, 9.45
-0.13, 0.00, -0.95, -21.04, -1.13, 10.04
-0.14, -0.00, -0.95, -21.69, -0.16, 9.74
-0.15, -0.01, -0.95, -19.07, -0.88, 7.88
-0.15, 0.01, -0.95, -14.87, -3.26, 6.54
-0.15, 0.02, -0.96, -15.68, -4.17, 5.56
-0.16, -0.01, -0.96, -14.82, -4.76, 5.55
-0.17, -0.01, -0.96, -11.84, -2.56, 2.78
-0.18, 0.00, -0.96, -10.72, -0.94, -0.41
-0.17, 0.01, -0.95, -9.19, -1.07, -1.69
-0.17, -0.01, -0.94, -8.60, -1.14, -3.14
-0.17, -0.01, -0.94, -8.89, -2.10, -4.08
-0.17, 0.00, -0.94, -8.62, -1.72, -4.32
-0.17, 0.00, -0.93, -8.74, 0.55, -5.54
-0.16, 0.00, -0.92, -9.87, 0.87, -6.17
-0.16, 0.00, -0.92, -11.44, 2.00, -5.87
-0.15, 0.00, -0.92, -12.39, 2.30, -4.20
-0.15, 0.00, -0.91, -13.85, 2.36, -3.60
-0.14, -0.00, -0.91, -16.25, 2.75, -1.35
-0.13, -0.00, -0.92, -17.80, 3.92, 0.13
-0.13, -0.00, -0.92, -18.83, 3.80, 1.29
-0.13, -0.00, -0.93, -20.99, 4.93, 2.37
-0.12, -0.00, -0.93, -20.39, 3.49, 3.47
-0.12, -0.00, -0.94, -20.78, 3.48, 3.52
-0.12, -0.00, -0.94, -20.36, 1.46, 4.02
-0.13, -0.00, -0.95, -18.96, 1.09, 4.19
-0.14, -0.00, -0.95, -18.71, 0.18, 2.82
