ax,ay,az,gx,gy,gz
0.25, -0.64, -0.67, -11.06, -17.60, -22.60
0.24, -0.64, -0.68, -12.21, -13.83, -24.10
0.26, -0.62, -0.67, -13.60, -16.45, -26.24
0.30, -0.60, -0.69, -11.82, -15.31, -24.40
0.33, -0.58, -0.70, -13.79, -9.59, -23.93
0.32, -0.59, -0.68, -12.94, -1.49, -21.54
0.30, -0.61, -0.67, -13.18, 0.70, -21.43
0.32, -0.61, -0.68, -12.63, 3.03, -17.70
0.38, -0.60, -0.70, -11.24, -0.24, -17.50
0.36, -0.59, -0.69, -11.92, -2.38, -18.76
0.30, -0.61, -0.70, -11.06, -0.61, -17.14
0.30, -0.61, -0.70, -10.81, -2.46, -18.48
0.32, -0.61, -0.68, -10.38, -5.99, -17.73
0.34, -0.62, -0.67, -9.37, -2.73, -18.16
0.35, -0.62, -0.66, -11.26, -0.83, -17.31
0.34, -0.61, -0.66, -12.92, 5.44, -15.98
0.33, -0.60, -0.66, -12.36, 8.76, -15.42
0.35, -0.60, -0.67, -11.39, 2.57, -13.41
0.38, -0.61, -0.66, -11.39, -8.18, -10.72
0.39, -0.62, -0.64, -12.65, -17.91, -11.61
0.36, -0.62, -0.64, -15.10, -16.62, -11.77
0.35, -0.60, -0.65, -15.77, -12.01, -10.89
0.34, -0.58, -0.68, -13.34, -4.71, -10.03
0.33, -0.56, -0.70, -10.74, -0.47, -9.19
0.35, -0.57, -0.71, -8.12, -4.88, -7.85
0.36, -0.59, -0.71, -4.60, -12.01, -8.97
0.36, -0.60, -0.69, -2.90, -13.20, -9.20
0.35, -0.60, -0.67, -1.45, -9.30, -9.45
0.34, -0.60, -0.64, -2.00, 3.81, -8.72
0.33, -0.60, -0.62, -2.75, 9.67, -7.85
0.34, -0.60, -0.62, -3.29, 6.77, -6.23
0.37, -0.61, -0.60, -5.75, -4.84, -6.84
0.40, -0.63, -0.58, -10.03, -16.73, -6.77
0.40, -0.64, -0.56, -15.33, -19.44, -6.33
0.34, -0.61, -0.54, -22.23, -12.47, -8.26
0.28, -0.58, -0.53, -29.48, -6.94, -8.16
0.30, -0.58, -0.53, -36.73, -13.72, -3.60
0.38, -0.57, -0.57, -35.42, -17.18, 3.17
0.45, -0.51, -0.67, -32.02, -15.11, 11.40
0.46, -0.46, -0.74, -28.17, -14.12, 21.43
0.45, -0.44, -0.83, -19.99, -17.21, 30.43
0.43, -0.44, -0.87, -15.21, -22.14, 32.49
0.32, -0.50, -0.86, -8.65, -17.85, 26.84
0.22, -0.60, -0.88, -0.56, 8.61, 24.08
0.20, -0.71, -0.89, 5.71, 20.04, 19.09
0.23, -0.77, -0.85, 9.04, 24.27, 17.29
0.28, -0.79, -0.81, 11.28, 19.79, 13.89
0.31, -0.79, -0.73, 9.60, 16.46, 6.02
0.28, -0.80, -0.65, 6.42, 15.94, -7.11
0.18, -0.83, -0.57, -1.88, 15.21, -19.92
0.12, -0.84, -0.51, -13.46, 15.34, -27.37
0.18, -0.78, -0.47, -25.51, 7.56, -33.22
0.29, -0.68, -0.46, -36.77, -6.29, -32.81
0.39, -0.57, -0.51, -44.46, -19.47, -27.20
0.45, -0.48, -0.59, -45.25, -23.22, -18.01
0.46, -0.40, -0.66, -40.30, -35.29, -6.90
0.50, -0.35, -0.79, -25.58, -27.07, 19.83
0.63, -0.29, -0.87, -18.08, -33.46, 30.09
0.51, -0.31, -0.77, -18.37, -20.68, 31.46
0.20, -0.41, -0.76, -16.49, 0.64, 28.25
0.08, -0.52, -0.78, -14.92, 20.92, 27.18
0.20, -0.60, -0.80, -6.31, 23.79, 28.25
0.30, -0.65, -0.79, -2.47, 15.10, 26.27
0.27, -0.75, -0.77, 4.50, 11.97, 19.69
0.20, -0.85, -0.74, 8.39, 18.73, 7.26
0.13, -0.91, -0.65, 1.95, 28.11, -9.12
0.04, -0.89, -0.55, -11.28, 36.53, -27.12
0.02, -0.83, -0.50, -26.38, 38.25, -36.10
0.18, -0.75, -0.50, -40.81, 19.09, -39.03
0.34, -0.65, -0.51, -54.21, -8.05, -34.68
0.39, -0.54, -0.58, -56.22, -21.76, -24.29
0.45, -0.42, -0.69, -53.13, -31.36, -13.02
0.55, -0.31, -0.84, -35.60, -24.53, 10.24
0.66, -0.23, -0.94, -18.40, -11.53, 27.85
0.56, -0.26, -0.90, -12.07, 5.17, 32.20
0.25, -0.43, -0.82, -9.05, 29.67, 32.96
0.15, -0.58, -0.81, -7.35, 43.93, 32.34
0.27, -0.59, -0.79, -1.69, 39.52, 32.79
0.33, -0.59, -0.77, 8.59, 30.09, 24.59
0.23, -0.68, -0.78, 16.95, 38.07, 11.03
0.03, -0.83, -0.68, 17.29, 59.21, -7.22
-0.01, -0.88, -0.56, 12.23, 64.00, -20.23
0.11, -0.83, -0.50, 3.19, 64.00, -25.03
0.28, -0.75, -0.43, -5.35, 41.17, -22.15
0.42, -0.69, -0.38, -20.73, -0.18, -19.73
0.42, -0.62, -0.35, -38.11, -42.98, -20.38
0.37, -0.51, -0.41, -47.81, -58.50, -15.04
0.39, -0.36, -0.54, -45.71, -54.53, -6.27
0.47, -0.25, -0.70, -33.00, -35.34, 6.64
0.47, -0.24, -0.89, -15.38, -15.64, 17.85
0.44, -0.33, -1.00, 1.07, 20.29, 32.59
0.43, -0.46, -0.98, 11.22, 34.83, 36.77
0.40, -0.57, -0.89, 13.25, 36.75, 41.30
0.39, -0.66, -0.83, 16.92, 32.56, 39.67
0.32, -0.73, -0.78, 18.90, 30.08, 23.73
0.11, -0.83, -0.69, 16.82, 40.73, 4.42
