ax,ay,az,gx,gy,gz
-1.01,-0.95,-0.53,3.28,-25.93,-37.71
-1.11,-0.98,-0.5,6.56,40.39,-55.08
-0.8,-0.91,-0.47,13.16,64.0,-64.0
-0.35,-0.86,-0.43,15.05,61.71,-64.0
-0.0,-0.86,-0.42,7.07,41.6,-55.16
0.28,-0.78,-0.44,2.21,20.02,-30.37
0.38,-0.62,-0.43,1.79,-0.32,-16.18
0.38,-0.54,-0.4,-8.44,2.38,2.74
0.45,-0.55,-0.39,-23.66,18.58,35.48
0.52,-0.56,-0.41,-27.65,22.17,53.76
0.43,-0.56,-0.41,-35.52,9.56,64.0
0.21,-0.65,-0.4,-42.18,-5.06,64.0
0.04,-0.79,-0.47,-33.98,-39.89,64.0
-0.14,-0.89,-0.62,-17.93,-56.22,57.92
-0.48,-0.95,-0.59,-7.4,-64.0,16.62
-0.9,-1.05,-0.51,1.66,-41.0,-22.38
-1.1,-1.12,-0.48,1.23,26.37,-46.12
-0.87,-1.07,-0.46,7.01,64.0,-63.95
-0.44,-0.98,-0.44,9.28,55.91,-64.0
-0.14,-0.96,-0.39,0.29,29.88,-64.0
0.16,-0.92,-0.41,-4.85,11.35,-49.05
0.34,-0.74,-0.46,-1.15,-13.55,-34.29
0.29,-0.54,-0.45,-5.78,-15.85,-24.01
0.26,-0.48,-0.41,-14.13,-1.38,3.55
0.36,-0.45,-0.4,-25.86,22.09,32.94
0.42,-0.44,-0.4,-28.13,25.73,49.88
0.31,-0.48,-0.37,-36.26,19.4,62.78
0.17,-0.6,-0.36,-43.69,2.16,64.0
0.06,-0.74,-0.42,-39.15,-42.22,64.0
-0.04,-0.82,-0.62,-15.37,-58.23,64.0
-0.32,-0.89,-0.64,4.01,-64.0,30.18
-0.83,-1.05,-0.45,5.24,-58.67,-13.76
-1.11,-1.24,-0.45,3.54,10.17,-30.24
-0.89,-1.2,-0.46,5.82,58.93,-54.87
-0.49,-1.05,-0.45,8.91,63.47,-64.0
-0.18,-1.01,-0.43,5.9,33.35,-64.0
0.0,-1.05,-0.43,-2.39,8.5,-64.0
0.18,-0.97,-0.49,-6.29,-0.78,-46.9
0.29,-0.74,-0.5,-4.86,-6.83,-32.4
0.25,-0.54,-0.41,-14.42,-6.05,-23.79
0.26,-0.47,-0.37,-23.38,10.95,6.04
0.38,-0.42,-0.4,-31.03,20.62,34.04
0.36,-0.43,-0.39,-31.14,20.51,43.48
0.19,-0.5,-0.34,-37.9,20.03,56.87
0.09,-0.65,-0.35,-43.12,0.1,64.0
0.07,-0.74,-0.41,-35.23,-35.27,64.0
0.01,-0.84,-0.52,-19.56,-58.96,57.64
-0.24,-0.94,-0.53,-9.54,-64.0,35.78
-0.64,-1.07,-0.45,-6.11,-58.38,2.5
-0.92,-1.18,-0.46,-0.03,-10.99,-24.08
-0.91,-1.18,-0.47,-4.13,34.2,-40.68
-0.59,-1.08,-0.46,0.5,52.28,-50.71
-0.19,-0.99,-0.46,5.13,27.35,-61.47
-0.08,-0.98,-0.45,-1.37,-6.02,-64.0
-0.04,-0.94,-0.46,-2.53,-7.64,-61.0
0.12,-0.77,-0.52,-2.52,3.71,-41.55
0.2,-0.59,-0.47,-5.84,-2.05,-39.44
0.15,-0.5,-0.42,-11.57,2.9,-25.55
0.24,-0.49,-0.46,-16.29,24.52,7.52
0.43,-0.5,-0.44,-24.02,40.56,36.14
0.41,-0.55,-0.34,-28.81,37.27,47.04
0.27,-0.65,-0.29,-40.64,25.98,61.02
0.14,-0.76,-0.32,-49.34,-7.1,64.0
0.04,-0.85,-0.4,-37.07,-62.96,64.0
-0.07,-0.91,-0.5,-26.87,-64.0,60.42
-0.29,-0.95,-0.59,-1.32,-64.0,17.46
-0.91,-0.99,-0.45,-9.04,-48.47,-23.39
-1.14,-1.09,-0.49,7.8,36.81,-39.21
-0.86,-1.07,-0.5,11.22,60.02,-64.0
-0.49,-1.06,-0.44,8.8,63.69,-64.0
-0.16,-1.05,-0.44,6.8,49.7,-64.0
0.09,-0.96,-0.44,4.97,18.33,-64.0
0.34,-0.83,-0.48,0.06,53.64,-23.67
0.53,-0.63,-0.51,1.21,44.95,-15.05
0.46,-0.47,-0.3,-22.23,46.46,-0.91
0.5,-0.5,-0.24,-36.92,27.59,32.63
0.52,-0.55,-0.32,-53.26,-1.65,50.78
0.31,-0.58,-0.33,-56.92,-19.64,60.84
0.05,-0.58,-0.33,-56.62,-14.93,64.0
-0.07,-0.64,-0.4,-49.94,-23.74,62.24
-0.23,-0.72,-0.48,-38.22,-19.64,53.08
-0.38,-0.82,-0.51,-26.54,-11.93,36.73
-0.51,-0.97,-0.46,-28.39,-1.39,21.41
-0.53,-1.08,-0.47,-23.88,4.03,4.67
-0.47,-1.07,-0.52,-14.67,5.83,-11.99
-0.37,-1.02,-0.54,-6.46,11.36,-22.84
-0.27,-0.99,-0.54,-2.51,15.74,-32.07
-0.19,-0.95,-0.53,-4.07,20.52,-36.91
-0.13,-0.9,-0.52,-3.21,18.03,-41.78
-0.09,-0.84,-0.49,-5.07,18.05,-44.16
-0.02,-0.8,-0.45,-9.76,20.07,-38.66
0.09,-0.75,-0.42,-13.19,16.37,-30.38
0.18,-0.68,-0.38,-18.86,11.76,-14.58
0.31,-0.62,-0.37,-24.57,5.45,9.04
0.38,-0.6,-0.36,-32.83,4.37,33.35
0.4,-0.62,-0.35,-35.99,-5.41,48.06
0.31,-0.64,-0.34,-41.12,-15.07,59.75
0.15,-0.69,-0.36,-42.19,-30.57,64.0
0.05,-0.78,-0.44,-36.03,-50.88,64.0
-0.07,-0.86,-0.56,-20.18,-62.78,53.78
-0.44,-0.9,-0.57,-14.16,-58.0,17.62
-0.9,-0.95,-0.52,-7.4,-32.06,-16.92
-0.98,-0.98,-0.55,2.58,17.54,-35.75
-0.73,-0.94,-0.56,9.19,43.15,-51.21
-0.41,-0.89,-0.51,10.27,40.73,-57.07
-0.1,-0.89,-0.46,6.19,28.04,-52.35
0.12,-0.87,-0.44,-3.29,10.05,-40.16
0.27,-0.77,-0.44,-4.76,1.58,-18.74
0.35,-0.63,-0.43,-8.99,-8.34,-3.09
0.34,-0.56,-0.37,-20.56,-6.16,15.76
0.33,-0.58,-0.36,-32.72,1.35,31.59
0.24,-0.61,-0.36,-37.48,5.71,37.73
0.06,-0.65,-0.36,-47.57,10.56,46.68
0.01,-0.74,-0.4,-48.75,-0.53,55.76
0.04,-0.82,-0.5,-38.59,-36.92,54.61
-0.04,-0.9,-0.67,-18.83,-57.93,40.4
-0.4,-0.94,-0.67,-7.74,-59.62,6.55
-0.86,-1.0,-0.58,1.03,-25.32,-25.58
-0.97,-1.04,-0.58,7.96,22.45,-43.73
-0.73,-1.02,-0.53,8.88,43.79,-61.37
-0.38,-0.97,-0.48,10.23,38.08,-64.0
-0.13,-0.94,-0.44,4.64,20.49,-64.0
0.06,-0.89,-0.42,-4.52,10.32,-54.43
0.23,-0.75,-0.45,-5.05,4.22,-36.4
0.29,-0.6,-0.42,-13.14,0.15,-24.54
0.29,-0.53,-0.4,-22.99,15.71,0.14
0.38,-0.51,-0.42,-30.39,29.54,27.51
0.43,-0.51,-0.4,-40.42,32.88,46.71
0.29,-0.57,-0.35,-47.48,28.14,58.53
0.15,-0.65,-0.35,-52.77,14.29,64.0
0.14,-0.73,-0.44,-44.18,-18.29,64.0
0.04,-0.82,-0.57,-29.85,-51.7,60.16
-0.38,-0.89,-0.51,-27.46,-64.0,21.75
-0.82,-0.99,-0.46,-16.81,-46.02,-4.65
-0.91,-1.06,-0.53,-6.38,-5.86,-33.77
-0.82,-1.08,-0.48,-8.38,40.51,-54.68
-0.53,-1.02,-0.44,-3.02,57.07,-61.83
-0.17,-0.94,-0.44,0.04,38.02,-64.0
0.01,-0.92,-0.44,-1.58,20.32,-63.3
0.17,-0.87,-0.44,-8.62,7.72,-48.06
0.3,-0.75,-0.43,-10.85,5.63,-25.09
0.38,-0.61,-0.37,-18.14,7.22,-5.1
0.4,-0.54,-0.31,-30.36,19.74,23.25
0.43,-0.54,-0.33,-41.12,16.12,42.04
0.33,-0.6,-0.33,-49.08,7.98,53.15
0.15,-0.66,-0.35,-56.23,6.9,61.85
0.08,-0.73,-0.44,-55.43,-21.41,64.0
0.04,-0.78,-0.59,-41.64,-44.18,64.0
-0.12,-0.81,-0.71,-19.34,-61.29,44.19
-0.62,-0.86,-0.63,-6.24,-58.84,5.97
-1.02,-0.97,-0.63,10.99,-15.49,-27.62
-1.08,-1.02,-0.63,12.9,31.0,-50.03
-0.81,-0.99,-0.55,17.15,64.0,-64.0
-0.41,-0.94,-0.48,16.28,63.66,-64.0
-0.09,-0.91,-0.46,13.47,34.95,-64.0
0.08,-0.87,-0.47,7.99,16.54,-64.0
0.26,-0.78,-0.51,6.72,7.44,-45.25
0.34,-0.66,-0.51,2.9,7.58,-26.66
0.3,-0.55,-0.41,-9.84,19.07,-12.47
0.33,-0.52,-0.35,-23.22,31.03,15.77
0.46,-0.54,-0.37,-33.69,29.19,39.25
0.42,-0.58,-0.36,-44.52,21.3,49.95
0.25,-0.64,-0.35,-46.39,12.21,62.92
0.15,-0.69,-0.4,-44.91,-18.51,64.0
0.09,-0.77,-0.54,-32.76,-48.38,64.0
-0.03,-0.84,-0.67,-13.26,-58.62,57.54
-0.43,-0.91,-0.56,-14.15,-64.0,15.43
-0.87,-1.0,-0.49,-8.43,-37.99,-19.44
-1.04,-1.02,-0.56,-0.14,1.78,-47.52
-0.88,-1.0,-0.55,0.61,43.0,-64.0
-0.43,-0.95,-0.54,11.27,49.99,-64.0
-0.08,-0.87,-0.53,8.11,22.01,-64.0
0.06,-0.85,-0.52,10.18,6.24,-64.0
0.22,-0.8,-0.55,10.85,11.24,-55.0
0.27,-0.72,-0.5,4.99,12.13,-43.68
0.31,-0.63,-0.39,-7.3,24.79,-23.85
0.4,-0.58,-0.35,-16.84,34.96,4.78
0.56,-0.56,-0.32,-31.13,35.15,33.89
0.57,-0.61,-0.29,-42.1,22.97,55.15
0.4,-0.68,-0.27,-51.32,9.91,64.0
0.26,-0.7,-0.34,-54.74,-9.05,64.0
0.19,-0.74,-0.44,-45.96,-35.94,64.0
0.03,-0.81,-0.51,-33.43,-59.75,64.0
-0.36,-0.91,-0.48,-25.02,-64.0,31.29
