ax,ay,az,gx,gy,gz
-0.96, 0.04, -0.48, 44.21, 64.00, -64.00
-0.96, 0.03, -0.49, 44.91, 64.00, -64.00
-0.94, 0.02, -0.51, 43.28, 64.00, -64.00
-0.87, -0.01, -0.51, 39.22, 64.00, -64.00
-0.84, -0.05, -0.44, 35.07, 64.00, -64.00
-0.85, -0.07, -0.40, 32.57, 64.00, -64.00
-0.85, -0.08, -0.39, 27.44, 64.00, -64.00
-0.81, -0.08, -0.42, 29.95, 64.00, -64.00
-0.72, -0.09, -0.46, 29.23, 64.00, -64.00
-0.72, -0.13, -0.47, 28.89, 64.00, -64.00
-0.74, -0.15, -0.47, 29.05, 64.00, -64.00
-0.76, -0.16, -0.48, 26.91, 64.00, -64.00
-0.78, -0.18, -0.49, 26.50, 64.00, -64.00
-0.79, -0.20, -0.50, 26.46, 64.00, -64.00
-0.76, -0.23, -0.51, 25.45, 64.00, -64.00
-0.70, -0.26, -0.54, 26.91, 64.00, -64.00
-0.64, -0.28, -0.57, 29.37, 64.00, -64.00
-0.60, -0.31, -0.58, 29.81, 64.00, -64.00
-0.59, -0.33, -0.57, 29.34, 64.00, -64.00
-0.59, -0.35, -0.55, 28.92, 64.00, -64.00
-0.56, -0.36, -0.57, 26.82, 64.00, -64.00
-0.54, -0.37, -0.58, 27.26, 64.00, -64.00
-0.53, -0.37, -0.60, 27.08, 64.00, -64.00
-0.49, -0.38, -0.58, 24.94, 64.00, -64.00
-0.44, -0.38, -0.56, 24.04, 64.00, -64.00
-0.40, -0.37, -0.55, 21.41, 64.00, -64.00
-0.37, -0.36, -0.52, 16.43, 64.00, -64.00
-0.34, -0.36, -0.49, 12.21, 64.00, -64.00
-0.28, -0.36, -0.48, 8.10, 64.00, -64.00
-0.21, -0.35, -0.50, 6.77, 53.73, -64.00
-0.15, -0.34, -0.52, 4.73, 39.16, -64.00
-0.11, -0.34, -0.51, 3.38, 24.73, -64.00
-0.09, -0.35, -0.48, 2.16, 12.63, -56.32
-0.08, -0.34, -0.47, 0.89, 3.07, -48.63
-0.07, -0.35, -0.48, -1.38, -6.90, -40.48
-0.07, -0.36, -0.48, -4.04, -11.03, -32.48
-0.07, -0.37, -0.50, -5.30, -13.75, -25.63
-0.07, -0.37, -0.54, -6.80, -14.87, -20.59
-0.08, -0.39, -0.58, -6.80, -13.04, -14.87
-0.09, -0.42, -0.61, -6.51, -9.52, -10.01
-0.09, -0.47, -0.65, -8.02, -2.22, -5.92
-0.10, -0.51, -0.68, -8.33, 4.69, -1.64
-0.10, -0.54, -0.71, -7.03, 11.39, 2.76
-0.09, -0.56, -0.74, -6.28, 11.55, 5.99
-0.08, -0.58, -0.77, -6.20, 8.99, 10.40
-0.07, -0.60, -0.78, -6.00, 5.07, 12.37
-0.07, -0.62, -0.79, -5.54, 0.37, 12.83
-0.09, -0.63, -0.79, -6.10, -2.22, 12.64
-0.12, -0.65, -0.78, -8.26, -3.56, 12.10
-0.15, -0.67, -0.78, -9.22, -2.00, 8.36
-0.19, -0.69, -0.80, -9.39, 0.93, 1.14
-0.23, -0.70, -0.83, -10.05, 6.50, -7.61
-0.27, -0.72, -0.84, -10.21, 13.12, -15.68
-0.28, -0.73, -0.84, -11.08, 21.58, -24.57
-0.27, -0.73, -0.84, -11.36, 26.03, -31.01
-0.25, -0.73, -0.83, -12.84, 28.84, -39.03
-0.23, -0.73, -0.83, -13.07, 28.74, -44.99
-0.22, -0.74, -0.83, -14.44, 29.57, -52.04
-0.21, -0.73, -0.83, -15.30, 33.51, -58.44
-0.19, -0.72, -0.83, -14.44, 38.34, -64.00
-0.18, -0.70, -0.84, -15.16, 43.69, -64.00
-0.16, -0.70, -0.84, -14.64, 50.36, -64.00
-0.14, -0.69, -0.83, -14.84, 55.31, -64.00
-0.11, -0.68, -0.83, -14.16, 58.91, -64.00
-0.09, -0.66, -0.82, -13.91, 61.15, -64.00
-0.03, -0.65, -0.80, -13.75, 62.63, -64.00
-0.04, -0.64, -0.78, -12.53, 62.13, -64.00
-0.02, -0.63, -0.77, -11.51, 64.00, -64.00
0.00, -0.62, -0.76, -10.44, 64.00, -64.00
0.04, -0.60, -0.74, -8.56, 64.00, -64.00
0.07, -0.58, -0.71, -6.83, 64.00, -64.00
0.10, -0.57, -0.67, -5.35, 64.00, -64.00
0.12, -0.55, -0.64, -4.10, 62.57, -64.00
0.14, -0.54, -0.64, -1.85, 59.50, -64.00
0.18, -0.52, -0.64, -0.62, 57.98, -64.00
0.22, -0.52, -0.61, 0.91, 58.08, -64.00
0.24, -0.51, -0.57, 1.73, 57.28, -64.00
0.24, -0.49, -0.56, 1.56, 56.89, -63.53
0.25, -0.49, -0.59, 3.19, 56.44, -59.76
0.29, -0.49, -0.62, 4.95, 52.24, -56.60
0.33, -0.51, -0.64, 7.51, 47.90, -52.99
0.36, -0.52, -0.65, 8.21, 44.61, -50.90
0.36, -0.53, -0.64, 6.75, 46.44, -47.09
0.36, -0.54, -0.61, 5.82, 50.42, -44.53
0.37, -0.55, -0.61, 4.24, 55.66, -42.03
0.39, -0.56, -0.62, 4.44, 55.67, -39.71
0.40, -0.57, -0.62, 2.50, 53.26, -38.19
0.43, -0.57, -0.62, 1.14, 49.20, -35.02
0.45, -0.57, -0.62, 0.33, 44.93, -32.73
0.45, -0.57, -0.60, -0.44, 40.32, -31.13
0.46, -0.57, -0.58, -1.30, 40.81, -29.87
0.48, -0.56, -0.57, -1.70, 38.45, -26.72
0.50, -0.57, -0.55, -3.88, 35.25, -23.58
0.51, -0.57, -0.52, -5.12, 32.02, -22.99
0.50, -0.57, -0.52, -6.12, 31.62, -22.71
0.51, -0.56, -0.53, -6.99, 30.68, -20.53
0.53, -0.54, -0.52, -6.79, 27.05, -19.75
0.53, -0.53, -0.49, -7.91, 24.38, -17.74
0.51, -0.52, -0.47, -8.74, 24.32, -17.03
0.52, -0.53, -0.48, -8.67, 21.43, -14.17
0.55, -0.53, -0.48, -8.15, 13.98, -11.22
0.56, -0.52, -0.47, -5.21, 7.56, -7.75
0.57, -0.51, -0.47, -3.20, 2.08, -4.85
0.56, -0.51, -0.48, -0.04, -2.87, -2.80
0.56, -0.52, -0.49, 2.65, -6.41, -1.48
