ax,ay,az,gx,gy,gz
0.2,-0.74,-0.59,-11.22,-36.79,2.35
0.09,-0.81,-0.26,-32.63,-39.78,-3.44
0.08,-0.81,-0.31,-37.27,-30.26,-1.67
0.15,-0.72,-0.5,-38.84,-39.78,6.17
0.33,-0.66,-0.6,-38.32,-64.0,19.32
0.43,-0.64,-0.65,-34.71,-64.0,26.34
0.39,-0.59,-0.76,-16.4,-64.0,31.98
0.25,-0.56,-0.73,-3.29,-64.0,23.61
0.01,-0.55,-0.77,23.02,-40.35,16.65
-0.18,-0.59,-0.79,21.18,32.61,17.65
-0.25,-0.72,-0.61,12.08,64.0,19.1
-0.14,-0.78,-0.6,25.53,64.0,23.27
0.05,-0.75,-0.8,36.15,46.59,8.88
0.07,-0.81,-0.49,7.2,12.72,0.41
0.08,-0.92,-0.35,-3.77,-11.84,-7.96
0.01,-0.97,-0.23,-47.79,-19.03,-14.26
0.03,-0.98,-0.24,-55.03,-13.16,-5.78
0.21,-0.86,-0.52,-53.82,-33.75,1.09
0.35,-0.75,-0.68,-50.07,-64.0,7.71
0.32,-0.68,-0.75,-34.53,-64.0,4.39
0.15,-0.63,-0.89,-7.98,-52.36,1.97
-0.11,-0.63,-0.86,2.01,0.7,-6.08
-0.14,-0.69,-0.77,7.63,52.0,3.12
-0.07,-0.74,-0.6,-3.2,64.0,4.0
0.03,-0.76,-0.46,-6.97,64.0,6.27
0.14,-0.74,-0.56,-1.97,33.27,-2.02
0.11,-0.77,-0.45,-25.48,-8.44,-14.59
0.05,-0.83,-0.41,-26.54,-17.12,-11.68
-0.01,-0.82,-0.36,-51.88,-20.96,-17.47
0.03,-0.77,-0.42,-47.89,-14.16,-7.48
0.17,-0.67,-0.63,-44.57,-33.42,0.28
0.29,-0.63,-0.7,-37.2,-57.12,4.46
0.3,-0.59,-0.85,-15.75,-58.16,9.31
0.18,-0.59,-0.83,-14.99,-62.24,6.55
0.05,-0.66,-0.72,0.42,-10.24,7.62
-0.08,-0.68,-0.73,5.32,37.8,3.85
-0.14,-0.72,-0.62,-1.97,64.0,2.09
-0.07,-0.74,-0.49,-0.51,64.0,10.93
0.11,-0.74,-0.63,15.78,38.97,5.34
0.14,-0.77,-0.56,-10.29,-7.44,-5.58
0.07,-0.88,-0.26,-27.19,-27.47,-6.38
0.04,-0.86,-0.32,-46.04,-37.53,-9.82
0.05,-0.77,-0.41,-52.33,-33.15,-2.7
0.15,-0.69,-0.57,-48.71,-51.29,3.91
0.2,-0.64,-0.7,-43.9,-64.0,5.4
0.17,-0.61,-0.84,-20.08,-64.0,4.01
0.02,-0.59,-0.9,-2.41,-33.9,0.32
-0.07,-0.61,-0.89,16.5,18.59,-0.73
-0.11,-0.66,-0.79,16.91,63.78,0.73
-0.08,-0.72,-0.59,10.62,64.0,6.42
0.06,-0.75,-0.58,22.63,64.0,10.96
0.15,-0.74,-0.69,20.75,24.52,0.64
0.08,-0.82,-0.36,-3.99,-4.23,-6.36
0.02,-0.88,-0.26,-20.5,-18.01,-12.59
-0.06,-0.89,-0.2,-57.97,-15.31,-15.57
0.0,-0.83,-0.33,-61.01,-17.33,-7.27
0.17,-0.71,-0.58,-59.02,-36.65,-0.24
0.25,-0.63,-0.69,-52.33,-64.0,0.34
0.2,-0.58,-0.84,-26.26,-59.73,0.92
0.01,-0.56,-0.94,-7.63,-31.35,-3.99
-0.09,-0.61,-0.93,13.65,22.36,-1.17
-0.09,-0.67,-0.86,14.57,62.23,2.46
