ax,ay,az,gx,gy,gz
0.41, -0.73, -0.38, -12.26, 17.88, -5.35
0.45, -0.64, -0.32, -18.21, 14.15, 4.38
0.43, -0.61, -0.32, -22.98, 7.35, 11.71
0.33, -0.64, -0.36, -28.18, 5.25, 18.32
0.22, -0.69, -0.40, -30.27, 8.90, 23.62
0.16, -0.70, -0.44, -28.66, 10.43, 26.77
0.16, -0.73, -0.46, -24.88, 5.75, 25.54
0.12, -0.78, -0.49, -20.71, -1.51, 20.90
0.03, -0.88, -0.54, -12.41, -10.10, 10.75
-0.09, -0.96, -0.58, -8.03, -8.99, -1.61
-0.16, -1.00, -0.61, -3.84, 3.39, -14.41
-0.15, -0.97, -0.59, 0.07, 6.60, -27.23
-0.06, -0.91, -0.54, 5.03, 3.29, -34.83
0.04, -0.89, -0.53, 6.18, -3.15, -35.54
0.17, -0.86, -0.50, 1.35, 2.69, -27.40
0.29, -0.78, -0.44, -5.73, 18.25, -15.15
0.39, -0.67, -0.34, -9.56, 12.40, -8.44
0.41, -0.61, -0.30, -16.04, 3.41, 2.00
0.39, -0.63, -0.33, -22.72, 5.54, 14.29
0.35, -0.66, -0.36, -29.26, 5.99, 18.09
0.26, -0.67, -0.38, -29.40, 8.30, 24.21
0.22, -0.68, -0.43, -28.02, 6.03, 30.42
0.21, -0.71, -0.47, -25.54, 7.65, 32.31
0.17, -0.78, -0.48, -26.36, 4.92, 30.90
0.09, -0.85, -0.51, -21.05, -5.42, 22.65
-0.03, -0.94, -0.55, -12.48, -17.66, 6.99
-0.17, -1.01, -0.62, -6.64, -18.03, -10.12
-0.23, -1.01, -0.66, -4.27, 7.35, -23.60
-0.15, -0.95, -0.60, 0.26, 14.32, -34.81
0.00, -0.86, -0.56, 2.57, 15.54, -34.90
0.19, -0.83, -0.53, -1.00, 12.72, -26.83
0.34, -0.78, -0.47, -5.02, 20.26, -14.86
0.42, -0.70, -0.40, -10.13, 23.30, -6.27
0.42, -0.65, -0.32, -19.75, 23.08, 0.80
0.36, -0.65, -0.33, -24.50, 18.35, 5.83
0.24, -0.67, -0.39, -28.56, 14.98, 8.36
0.14, -0.69, -0.44, -29.11, 14.64, 11.85
0.10, -0.71, -0.47, -24.84, 9.59, 13.43
0.12, -0.73, -0.48, -21.79, 2.25, 13.40
0.14, -0.76, -0.48, -20.53, 3.06, 14.31
0.14, -0.79, -0.47, -20.82, 15.30, 15.05
0.14, -0.78, -0.47, -24.58, 23.59, 14.43
0.14, -0.72, -0.49, -27.83, 32.39, 15.98
0.16, -0.72, -0.50, -31.48, 20.75, 15.44
0.18, -0.72, -0.49, -29.74, 18.52, 22.19
0.24, -0.76, -0.48, -29.41, -1.80, 23.80
0.21, -0.79, -0.49, -29.70, -7.84, 22.23
0.11, -0.80, -0.50, -29.33, -10.72, 21.18
0.08, -0.80, -0.50, -27.19, -9.43, 20.16
0.12, -0.80, -0.52, -25.12, -10.91, 19.39
0.12, -0.80, -0.52, -21.67, -8.31, 17.61
0.09, -0.82, -0.52, -21.61, -5.85, 15.18
0.07, -0.85, -0.52, -22.04, -3.97, 14.19
0.10, -0.85, -0.52, -21.70, -6.90, 13.12
0.12, -0.83, -0.51, -20.88, -6.85, 12.55
0.13, -0.81, -0.51, -21.08, -5.44, 10.16
0.12, -0.79, -0.51, -22.87, 0.76, 10.73
0.12, -0.75, -0.51, -24.30, 7.51, 13.59
0.14, -0.76, -0.50, -25.91, 7.20, 14.13
0.16, -0.74, -0.49, -27.04, 4.36, 16.38
0.15, -0.73, -0.48, -26.92, -0.62, 18.23
0.12, -0.75, -0.50, -28.02, -5.23, 21.13
0.10, -0.76, -0.52, -27.06, -7.80, 24.06
0.09, -0.76, -0.53, -25.37, -12.22, 22.99
0.07, -0.74, -0.54, -22.89, -10.61, 22.19
0.04, -0.74, -0.54, -20.05, -6.05, 21.26
-0.01, -0.75, -0.55, -17.91, -3.88, 17.87
-0.04, -0.78, -0.56, -15.51, -6.71, 16.86
-0.03, -0.82, -0.56, -13.56, -12.52, 13.89
-0.01, -0.83, -0.56, -10.36, -19.44, 10.18
-0.00, -0.84, -0.56, -7.27, -19.33, 5.61
-0.01, -0.83, -0.56, -6.96, -8.86, 0.96
-0.03, -0.83, -0.56, -7.65, 3.67, -4.86
-0.03, -0.84, -0.56, -7.66, 10.91, -7.77
0.01, -0.83, -0.56, -7.34, 9.23, -10.08
0.05, -0.82, -0.56, -7.02, 6.75, -11.52
0.08, -0.81, -0.56, -7.49, 5.35, -11.31
0.09, -0.80, -0.55, -7.88, 5.41, -10.52
