ax,ay,az,gx,gy,gz
0.58, -0.50, -0.41, -29.48, -1.08, 20.91
0.53, -0.51, -0.49, -29.28, 19.20, 29.56
0.49, -0.57, -0.53, -27.24, 35.34, 33.85
0.47, -0.67, -0.55, -23.93, 34.23, 34.49
0.42, -0.78, -0.55, -18.44, 11.51, 28.86
0.35, -0.95, -0.54, -13.64, -7.26, 22.35
0.31, -1.05, -0.57, -6.21, -20.17, 7.60
0.21, -1.07, -0.59, 0.88, -15.80, -13.18
0.10, -1.01, -0.60, 5.27, -7.86, -30.88
0.12, -0.93, -0.60, 11.97, 7.97, -39.45
0.23, -0.84, -0.59, 12.29, 10.45, -44.05
0.33, -0.75, -0.50, 2.93, 18.46, -36.98
0.44, -0.66, -0.36, -9.51, 3.22, -27.78
0.63, -0.53, -0.25, -19.02, -11.18, -6.81
0.81, -0.43, -0.27, -24.63, -13.39, 7.19
0.74, -0.38, -0.33, -29.40, -10.24, 13.51
0.54, -0.42, -0.44, -35.83, 19.96, 25.80
0.40, -0.49, -0.54, -34.22, 34.87, 31.98
0.38, -0.58, -0.58, -26.13, 35.03, 34.11
0.38, -0.73, -0.59, -21.32, 17.47, 32.12
0.37, -0.88, -0.59, -16.15, 2.12, 28.49
0.34, -0.95, -0.58, -9.70, -6.69, 18.99
0.29, -0.98, -0.58, -3.33, -0.26, 5.24
0.23, -1.00, -0.58, 2.00, 7.70, -9.76
0.20, -0.99, -0.54, 5.90, 8.87, -23.62
0.24, -0.94, -0.52, 8.80, 5.33, -32.36
0.33, -0.85, -0.50, 5.23, 5.87, -31.11
0.39, -0.74, -0.35, -1.14, -0.95, -27.73
0.49, -0.63, -0.26, -7.33, -8.98, -17.46
0.60, -0.55, -0.27, -14.10, -18.86, -6.03
0.62, -0.48, -0.30, -20.90, -22.71, 4.49
0.56, -0.48, -0.36, -24.81, -20.62, 14.42
0.50, -0.52, -0.46, -28.01, -5.09, 23.26
0.47, -0.53, -0.52, -25.16, 13.33, 27.72
0.44, -0.57, -0.56, -23.91, 27.34, 30.20
0.38, -0.71, -0.56, -23.80, 36.38, 29.48
0.34, -0.81, -0.56, -22.39, 30.26, 25.29
0.35, -0.90, -0.58, -17.48, 14.36, 20.68
0.36, -0.98, -0.60, -11.16, 2.88, 12.13
0.31, -1.02, -0.62, -2.22, 0.30, -2.25
0.23, -1.00, -0.61, 4.01, 6.81, -17.87
0.20, -0.96, -0.59, 9.46, 13.81, -29.88
0.22, -0.90, -0.55, 10.58, 19.01, -37.54
0.28, -0.81, -0.47, 3.60, 21.26, -35.46
0.42, -0.71, -0.33, -8.10, 10.03, -24.22
0.61, -0.61, -0.19, -15.88, -1.40, -7.88
0.75, -0.52, -0.16, -17.96, -19.35, 2.34
0.66, -0.47, -0.24, -22.31, -20.75, 10.77
0.48, -0.52, -0.35, -30.74, 3.90, 21.00
0.40, -0.57, -0.41, -34.49, 14.27, 27.28
0.39, -0.57, -0.48, -31.58, 24.19, 30.46
0.41, -0.60, -0.53, -28.24, 23.21, 29.25
0.41, -0.72, -0.54, -28.87, 22.67, 32.46
0.43, -0.83, -0.57, -25.18, 10.83, 30.42
0.41, -0.89, -0.59, -17.38, -2.86, 25.13
0.36, -0.94, -0.61, -11.67, -8.93, 13.42
0.29, -0.98, -0.62, -3.28, -3.58, -1.82
0.21, -0.98, -0.60, -0.66, 2.16, -18.26
0.13, -0.93, -0.53, 2.76, 1.62, -31.28
0.17, -0.87, -0.53, 6.96, -5.63, -37.29
0.27, -0.80, -0.54, 6.64, -3.04, -35.56
0.35, -0.74, -0.47, 2.05, 4.02, -33.27
0.41, -0.65, -0.35, -9.88, 11.47, -27.25
0.48, -0.57, -0.23, -22.10, 4.56, -13.19
0.66, -0.52, -0.21, -31.08, -3.94, 6.28
0.78, -0.49, -0.30, -31.68, -4.86, 19.00
0.70, -0.51, -0.41, -34.81, 10.97, 28.55
0.53, -0.56, -0.48, -37.37, 32.10, 32.60
0.42, -0.65, -0.53, -37.36, 36.67, 34.94
0.43, -0.76, -0.57, -33.72, 20.19, 36.82
0.46, -0.87, -0.62, -25.98, -1.95, 31.29
0.37, -0.92, -0.63, -15.81, -13.17, 20.04
0.24, -0.98, -0.63, -4.50, -2.74, 3.29
0.12, -0.99, -0.62, -4.47, 9.05, -16.98
0.04, -0.91, -0.57, 2.68, 11.80, -29.10
0.16, -0.82, -0.56, 10.63, -3.72, -36.38
0.32, -0.79, -0.58, 12.20, -11.62, -34.74
0.39, -0.72, -0.51, 8.78, -2.87, -29.76
0.41, -0.62, -0.40, 0.27, 10.94, -25.82
0.45, -0.54, -0.26, -12.94, 6.63, -13.66
0.57, -0.51, -0.22, -24.02, 1.05, 2.46
0.70, -0.49, -0.28, -27.53, -5.86, 16.29
0.69, -0.48, -0.35, -28.35, -1.33, 25.15
0.55, -0.53, -0.43, -28.25, 24.01, 31.30
0.45, -0.62, -0.49, -27.39, 34.51, 32.29
0.40, -0.72, -0.54, -24.05, 30.95, 35.15
0.41, -0.81, -0.56, -18.50, 16.73, 31.93
0.38, -0.91, -0.56, -10.13, -2.16, 22.69
0.31, -0.98, -0.57, -2.93, -3.75, 12.06
0.24, -1.00, -0.58, 4.28, 2.38, 0.23
0.18, -1.00, -0.55, 9.64, 6.44, -14.62
0.17, -0.96, -0.54, 13.74, 6.48, -24.36
0.23, -0.89, -0.55, 17.08, 7.97, -29.60
0.30, -0.81, -0.50, 12.88, 13.04, -28.72
0.37, -0.73, -0.37, 3.01, 7.69, -22.69
0.46, -0.64, -0.23, -5.83, -7.47, -13.95
0.57, -0.55, -0.21, -14.77, -25.48, -2.03
0.60, -0.50, -0.25, -21.16, -31.54, 7.01
0.51, -0.51, -0.31, -25.38, -27.10, 11.23
0.43, -0.54, -0.41, -30.27, -5.04, 19.71
0.42, -0.58, -0.49, -26.00, 9.62, 23.25
0.43, -0.63, -0.55, -22.36, 23.17, 27.00
0.46, -0.74, -0.60, -18.45, 30.07, 28.27
0.47, -0.83, -0.60, -11.82, 24.55, 27.58
0.41, -0.93, -0.59, -6.87, 15.89, 22.16
0.33, -1.00, -0.58, -1.47, 5.68, 11.58
0.24, -1.02, -0.56, 3.04, -2.48, -1.61
0.20, -1.00, -0.54, 7.85, -3.84, -16.20
0.18, -0.95, -0.53, 10.10, 3.32, -28.99
0.18, -0.88, -0.50, 11.16, 17.23, -37.23
0.23, -0.80, -0.45, 5.66, 25.80, -37.72
0.35, -0.72, -0.35, -4.62, 21.63, -28.20
0.54, -0.64, -0.23, -12.10, 3.06, -11.28
0.69, -0.54, -0.20, -15.53, -19.07, 1.77
0.68, -0.49, -0.26, -14.49, -29.70, 6.79
0.49, -0.52, -0.34, -20.83, -15.84, 14.23
0.38, -0.59, -0.39, -24.10, 11.90, 21.16
0.41, -0.64, -0.44, -23.31, 26.05, 26.89
0.47, -0.68, -0.49, -20.84, 31.87, 31.88
0.48, -0.75, -0.49, -18.17, 32.09, 32.64
0.45, -0.83, -0.48, -16.90, 19.94, 32.97
0.40, -0.93, -0.50, -12.24, -1.17, 27.63
0.34, -0.99, -0.54, -4.82, -9.38, 15.28
0.23, -1.03, -0.55, -0.50, -6.91, -6.55
0.05, -1.01, -0.52, -1.73, -0.81, -28.71
-0.00, -0.92, -0.48, -0.77, 7.82, -40.71
0.15, -0.85, -0.46, -0.47, 2.03, -44.15
0.33, -0.80, -0.43, -3.65, -2.85, -40.65
0.40, -0.71, -0.38, -10.55, 2.68, -33.41
0.46, -0.61, -0.30, -19.64, 5.89, -21.76
0.57, -0.54, -0.24, -26.81, -2.71, -6.50
0.73, -0.51, -0.29, -27.38, -6.91, 9.48
0.75, -0.52, -0.40, -24.60, -0.46, 23.58
0.62, -0.57, -0.46, -26.34, 28.68, 30.81
0.44, -0.64, -0.48, -27.59, 45.37, 32.54
0.39, -0.71, -0.49, -29.06, 50.58, 36.81
