ax,ay,az,gx,gy,gz
-0.69, -0.44, -0.37, -16.11, -5.60, -2.09
-0.68, -0.43, -0.37, -15.79, -7.06, -2.53
-0.68, -0.44, -0.37, -16.04, -7.29, -2.48
-0.69, -0.44, -0.37, -16.29, -7.32, -1.58
-0.70, -0.43, -0.37, -15.05, -8.38, -2.12
-0.70, -0.43, -0.37, -11.66, -9.37, -4.62
-0.70, -0.44, -0.37, -12.80, -9.58, -4.12
-0.71, -0.45, -0.36, -12.41, -8.20, -3.03
-0.72, -0.46, -0.36, -13.35, -5.91, -1.27
-0.73, -0.46, -0.36, -13.78, -4.16, -2.66
-0.73, -0.45, -0.36, -14.28, -2.04, -1.20
-0.72, -0.45, -0.36, -14.03, -1.58, -0.21
-0.72, -0.45, -0.36, -13.95, -0.01, -0.35
-0.72, -0.45, -0.36, -13.78, 1.55, -1.62
-0.72, -0.45, -0.35, -14.85, 2.34, -0.20
-0.72, -0.46, -0.35, -15.61, 4.38, 1.50
-0.72, -0.46, -0.35, -15.16, 5.12, 1.75
-0.71, -0.45, -0.35, -17.19, 6.33, 2.53
-0.71, -0.45, -0.35, -17.30, 6.97, 2.82
-0.71, -0.45, -0.36, -17.06, 7.93, 2.51
-0.71, -0.45, -0.36, -16.79, 7.38, 3.62
-0.70, -0.45, -0.36, -17.60, 6.75, 3.92
-0.70, -0.45, -0.37, -17.30, 5.97, 4.21
-0.70, -0.44, -0.36, -16.16, 4.77, 3.43
-0.70, -0.44, -0.37, -15.98, 3.67, 2.63
-0.69, -0.44, -0.37, -16.75, 2.45, 2.77
-0.70, -0.44, -0.37, -15.80, 2.03, 1.84
-0.70, -0.43, -0.37, -16.27, 2.12, 2.39
-0.69, -0.44, -0.38, -15.99, 2.42, 2.55
-0.69, -0.44, -0.38, -15.71, 2.07, 1.65
-0.70, -0.44, -0.38, -15.59, 1.07, 2.12
-0.70, -0.44, -0.37, -16.24, 0.55, 1.94
-0.70, -0.44, -0.37, -15.96, 0.50, 1.07
-0.70, -0.44, -0.37, -17.16, 1.55, 0.98
-0.71, -0.45, -0.36, -16.79, 1.97, 0.26
-0.70, -0.45, -0.36, -16.65, 2.05, 0.57
-0.70, -0.44, -0.36, -16.74, 1.28, 1.08
-0.70, -0.44, -0.36, -16.26, 1.71, 0.42
-0.70, -0.44, -0.36, -16.29, 1.68, 0.02
-0.70, -0.44, -0.36, -16.32, 2.21, -0.25
-0.71, -0.44, -0.37, -15.59, 3.19, -0.15
-0.71, -0.44, -0.37, -15.44, 3.06, 0.03
-0.70, -0.43, -0.38, -15.33, 3.43, 0.32
-0.70, -0.44, -0.38, -15.62, 3.19, 0.15
-0.70, -0.44, -0.38, -15.40, 3.23, 0.97
-0.70, -0.44, -0.38, -14.93, 2.33, 0.12
-0.70, -0.44, -0.38, -15.19, 1.08, -0.29
-0.70, -0.44, -0.38, -14.71, 0.40, 0.34
-0.70, -0.43, -0.38, -15.29, 0.66, 0.33
-0.70, -0.43, -0.38, -15.15, 0.44, 0.34
-0.71, -0.44, -0.37, -15.04, 0.41, 0.15
-0.70, -0.44, -0.37, -15.32, -0.00, 0.27
-0.70, -0.44, -0.37, -15.14, 1.40, 0.22
-0.70, -0.44, -0.37, -14.91, 1.78, 0.23
-0.70, -0.44, -0.37, -15.79, 2.11, 0.33
-0.70, -0.44, -0.37, -15.22, 1.44, -0.10
-0.70, -0.44, -0.37, -14.80, 0.83, -0.25
-0.70, -0.44, -0.38, -15.36, 1.20, 0.02
-0.70, -0.44, -0.38, -15.02, 1.41, 0.71
-0.70, -0.44, -0.38, -14.91, 1.30, 0.13
-0.70, -0.44, -0.38, -15.24, 0.90, -0.04
-0.70, -0.44, -0.38, -15.18, 0.16, -0.11
-0.70, -0.43, -0.38, -14.96, 0.22, -0.23
-0.70, -0.44, -0.38, -15.21, 0.29, -0.99
-0.70, -0.44, -0.38, -14.40, -0.87, -1.00
-0.70, -0.44, -0.38, -14.76, -1.29, -0.62
-0.70, -0.44, -0.37, -15.12, -1.31, -1.06
-0.70, -0.44, -0.37, -14.83, -0.90, 0.49
-0.71, -0.44, -0.37, -15.97, -0.44, -0.49
-0.71, -0.44, -0.37, -16.24, -0.33, 0.01
-0.70, -0.44, -0.38, -15.92, -0.48, 0.33
-0.70, -0.44, -0.37, -15.68, 0.02, 0.51
-0.70, -0.44, -0.37, -15.11, -0.39, 0.04
-0.70, -0.43, -0.37, -14.71, -0.29, -0.65
-0.70, -0.43, -0.37, -15.08, 0.11, -0.39
-0.70, -0.44, -0.37, -15.11, 0.75, -0.45
-0.71, -0.44, -0.37, -15.04, 0.79, -0.29
-0.70, -0.44, -0.37, -15.05, -0.44, -0.14
-0.70, -0.44, -0.37, -15.40, -0.91, 0.29
-0.70, -0.44, -0.37, -14.94, -0.95, 0.38
-0.70, -0.44, -0.37, -15.06, 0.47, -0.32
-0.71, -0.44, -0.37, -15.97, 0.38, 0.26
-0.71, -0.44, -0.37, -15.08, 0.59, -0.30
-0.70, -0.44, -0.37, -15.18, 0.34, -0.35
-0.70, -0.44, -0.37, -15.21, 0.64, -0.21
-0.70, -0.44, -0.37, -14.87, -0.28, -0.99
-0.70, -0.44, -0.37, -14.78, -0.81, -0.03
-0.70, -0.44, -0.37, -14.99, -1.43, 0.23
-0.70, -0.44, -0.37, -14.87, -2.04, 0.08
-0.70, -0.44, -0.37, -14.65, -2.42, 0.08
-0.71, -0.44, -0.37, -15.17, -2.56, -0.38
-0.70, -0.44, -0.37, -15.22, -1.96, 0.18
-0.70, -0.44, -0.37, -15.41, -1.69, -0.40
-0.70, -0.44, -0.37, -14.81, -2.74, -0.22
-0.70, -0.44, -0.37, -14.79, -0.94, -0.56
-0.71, -0.44, -0.36, -15.79, -0.68, -0.62
-0.71, -0.44, -0.37, -15.19, -3.74, -0.31
-0.71, -0.44, -0.37, -13.81, -5.84, -0.84
-0.70, -0.45, -0.37, -14.10, -5.18, 1.55
-0.70, -0.45, -0.36, -14.93, -4.83, 1.91
-0.71, -0.45, -0.36, -15.07, -3.46, 1.01
-0.72, -0.44, -0.35, -14.85, -1.96, -0.05
