ax,ay,az,gx,gy,gz
-0.10, -1.01, -0.75, 0.50, -61.29, 1.69
-0.47, -0.99, -0.66, 1.63, -6.51, -22.35
-0.45, -0.91, -0.58, 4.26, 46.29, -33.16
-0.07, -0.81, -0.54, 11.03, 36.33, -39.51
0.13, -0.79, -0.52, 12.85, -7.22, -37.42
0.18, -0.83, -0.54, 11.15, -26.81, -30.48
0.26, -0.80, -0.55, 5.39, 13.32, -20.27
0.31, -0.69, -0.38, -9.23, 14.61, -20.29
0.30, -0.61, -0.30, -21.10, 22.74, -4.67
0.44, -0.61, -0.35, -34.33, 25.21, 16.95
0.50, -0.63, -0.39, -40.02, 6.08, 30.31
0.44, -0.62, -0.45, -38.81, -2.56, 38.16
0.31, -0.62, -0.53, -33.06, -8.51, 42.09
0.18, -0.67, -0.58, -25.59, 5.17, 44.12
0.06, -0.78, -0.59, -18.72, 4.98, 32.36
-0.14, -0.92, -0.57, -14.40, -8.54, 14.04
-0.28, -1.01, -0.59, -8.10, -7.51, -5.04
-0.30, -1.01, -0.64, -2.81, 4.87, -20.87
-0.24, -0.94, -0.60, 4.57, 7.41, -36.01
-0.07, -0.86, -0.59, 10.49, 8.53, -38.33
0.11, -0.83, -0.57, 10.63, 17.76, -37.10
0.19, -0.80, -0.49, 1.42, 26.82, -32.57
0.24, -0.75, -0.39, -10.87, 40.84, -19.88
0.36, -0.67, -0.32, -24.17, 34.70, -5.76
0.47, -0.61, -0.31, -32.51, 15.75, 8.75
0.56, -0.57, -0.34, -37.99, -12.89, 26.08
0.49, -0.57, -0.41, -40.75, -33.13, 36.31
0.29, -0.59, -0.46, -40.50, -31.81, 38.49
0.07, -0.63, -0.54, -34.22, -23.62, 38.20
0.01, -0.69, -0.64, -20.09, -12.32, 34.02
-0.05, -0.82, -0.67, -7.84, -17.63, 15.02
-0.30, -0.96, -0.64, -2.18, -25.56, -10.46
-0.43, -1.05, -0.66, -0.27, 12.67, -21.08
-0.24, -0.98, -0.64, 4.52, 22.78, -35.82
0.00, -0.83, -0.61, 11.75, 21.39, -37.06
0.19, -0.79, -0.60, 9.84, 20.80, -29.93
0.26, -0.80, -0.53, 0.60, 17.98, -22.76
0.29, -0.77, -0.44, -10.27, 22.21, -11.97
0.40, -0.70, -0.37, -22.18, 19.42, 1.35
0.49, -0.65, -0.35, -30.94, 7.82, 14.73
0.48, -0.61, -0.38, -39.01, 1.13, 26.37
0.37, -0.63, -0.45, -42.55, -4.14, 32.04
0.18, -0.66, -0.52, -39.56, -4.88, 34.14
0.10, -0.70, -0.60, -29.59, -8.74, 32.51
0.04, -0.77, -0.64, -13.74, -13.06, 22.44
-0.16, -0.90, -0.63, -4.83, -33.94, -6.65
-0.42, -1.02, -0.64, -1.68, -6.94, -21.71
-0.38, -1.01, -0.63, 1.21, 18.55, -35.60
-0.15, -0.90, -0.60, 9.42, 20.87, -43.36
0.09, -0.81, -0.60, 13.54, 22.06, -41.58
0.20, -0.80, -0.54, 8.63, 22.74, -35.80
0.24, -0.78, -0.44, -4.35, 32.39, -24.15
0.36, -0.69, -0.32, -13.82, 30.52, -9.73
0.49, -0.60, -0.29, -26.07, 13.79, 6.16
