ax,ay,az,gx,gy,gz
0.21,-0.76,-0.68,11.05,36.36,-51.67
0.3,-0.7,-0.57,-1.1,46.04,-40.22
0.42,-0.6,-0.51,-14.84,48.93,-22.96
0.56,-0.49,-0.45,-28.83,45.22,7.26
0.73,-0.41,-0.45,-34.69,25.46,30.78
0.74,-0.38,-0.5,-36.24,-3.63,46.14
0.54,-0.41,-0.55,-37.73,-17.66,54.1
0.23,-0.53,-0.55,-41.94,-9.75,55.23
-0.01,-0.71,-0.51,-43.94,-13.03,39.21
-0.19,-0.84,-0.57,-34.42,-24.56,24.12
-0.25,-0.97,-0.73,-15.96,-34.48,3.77
-0.35,-1.02,-0.8,-4.08,-29.43,-20.57
-0.4,-0.98,-0.75,4.95,11.01,-34.19
-0.23,-0.85,-0.71,11.79,35.44,-46.72
-0.03,-0.8,-0.69,11.21,36.78,-56.74
0.1,-0.81,-0.62,3.86,23.54,-51.76
0.35,-0.8,-0.6,2.98,15.8,-33.93
0.62,-0.68,-0.6,-1.55,6.44,-16.84
0.67,-0.5,-0.53,-14.03,-4.96,-1.38
0.6,-0.43,-0.47,-23.86,1.16,22.78
0.54,-0.41,-0.45,-31.36,-4.33,33.56
0.39,-0.48,-0.47,-39.05,-5.38,39.58
0.24,-0.6,-0.5,-47.28,-3.72,45.1
0.16,-0.67,-0.51,-49.76,4.08,48.72
0.12,-0.73,-0.51,-46.77,-6.51,42.37
0.04,-0.84,-0.58,-35.51,-37.23,30.18
-0.08,-0.97,-0.8,-10.75,-41.49,8.01
-0.33,-1.02,-0.83,-2.54,-41.58,-28.33
-0.47,-0.98,-0.74,4.33,12.93,-37.54
-0.24,-0.86,-0.73,14.51,24.69,-51.15
-0.05,-0.77,-0.71,15.66,20.55,-64.0
0.0,-0.79,-0.62,7.65,11.23,-63.13
0.28,-0.8,-0.57,4.62,20.21,-42.79
0.63,-0.67,-0.56,0.56,16.36,-21.52
0.75,-0.47,-0.51,-11.92,5.01,-0.82
0.67,-0.36,-0.42,-27.55,9.96,29.1
0.61,-0.37,-0.42,-34.42,-0.52,41.71
0.4,-0.46,-0.48,-44.19,-4.04,46.22
0.2,-0.56,-0.51,-54.46,0.79,53.74
0.16,-0.62,-0.51,-56.97,3.03,59.1
0.16,-0.66,-0.53,-49.75,-29.37,49.67
0.04,-0.81,-0.71,-26.56,-48.38,39.32
-0.19,-0.96,-0.83,-10.92,-58.8,4.26
-0.6,-1.04,-0.8,-0.1,-29.56,-24.77
-0.57,-1.0,-0.76,8.33,21.96,-39.77
-0.21,-0.86,-0.71,14.57,39.9,-53.03
-0.01,-0.78,-0.7,14.32,31.34,-64.0
0.06,-0.79,-0.66,6.04,23.93,-61.9
0.28,-0.79,-0.56,-1.44,24.96,-40.34
0.66,-0.66,-0.53,-8.79,24.75,-15.14
0.8,-0.47,-0.49,-21.25,7.0,4.63
0.72,-0.36,-0.44,-33.35,9.51,33.39
0.61,-0.4,-0.46,-40.83,1.41,45.71
0.36,-0.5,-0.51,-50.24,2.81,49.83
0.17,-0.6,-0.53,-56.64,13.28,53.79
0.12,-0.65,-0.53,-55.48,0.73,53.3
0.08,-0.74,-0.59,-38.29,-47.0,39.7
-0.05,-0.89,-0.81,-13.06,-54.11,19.61
-0.4,-0.97,-0.84,-5.11,-62.03,-19.55
-0.62,-0.94,-0.78,7.89,2.64,-32.05
-0.35,-0.83,-0.71,14.53,34.25,-47.39
-0.09,-0.76,-0.67,15.58,39.2,-62.01
0.01,-0.78,-0.63,6.43,24.5,-60.96
0.23,-0.79,-0.56,-0.43,18.8,-43.47
0.6,-0.69,-0.55,-3.64,14.93,-17.29
0.8,-0.54,-0.51,-15.83,7.26,4.63
0.78,-0.42,-0.43,-31.61,5.09,31.33
0.67,-0.43,-0.44,-38.82,2.03,49.61
0.43,-0.52,-0.5,-49.39,-1.75,54.41
0.21,-0.59,-0.53,-58.26,5.34,60.26
0.14,-0.64,-0.54,-55.47,-6.61,59.46
0.09,-0.7,-0.68,-37.94,-43.68,43.79
-0.14,-0.83,-0.79,-22.88,-63.67,18.45
-0.45,-0.93,-0.83,-7.62,-55.89,-13.17
-0.6,-0.92,-0.83,8.0,-6.84,-31.78
-0.43,-0.85,-0.73,10.5,29.88,-45.69
-0.11,-0.79,-0.66,11.99,44.11,-50.94
