ax,ay,az,gx,gy,gz
0.48,-0.74,-0.34,-50.77,28.12,37.73
0.42,-0.72,-0.39,-60.48,15.07,39.58
0.39,-0.74,-0.45,-54.91,-22.92,34.35
0.28,-0.78,-0.66,-29.84,-46.96,25.58
-0.07,-0.8,-0.81,-16.15,-46.52,-8.04
-0.49,-0.83,-0.75,-1.15,-9.04,-36.29
-0.5,-0.82,-0.7,9.45,40.68,-50.46
-0.16,-0.8,-0.58,16.01,46.57,-64.0
0.18,-0.82,-0.47,20.85,33.91,-62.71
0.48,-0.84,-0.48,13.94,29.39,-33.71
0.78,-0.74,-0.46,17.17,26.9,-13.76
0.87,-0.67,-0.27,4.27,13.48,-1.31
0.86,-0.7,-0.26,-10.07,24.11,25.22
0.88,-0.7,-0.25,-30.26,21.58,39.69
0.72,-0.71,-0.23,-47.53,17.58,43.74
0.5,-0.7,-0.3,-60.56,16.09,44.69
0.36,-0.68,-0.36,-64.0,-2.65,41.54
0.28,-0.69,-0.55,-48.01,-30.61,35.97
0.11,-0.72,-0.7,-27.42,-52.25,15.07
-0.23,-0.78,-0.78,-4.95,-47.73,-16.81
-0.48,-0.8,-0.78,6.32,-5.88,-34.57
-0.36,-0.79,-0.63,17.35,29.51,-50.01
-0.06,-0.77,-0.49,23.57,27.42,-62.45
0.23,-0.83,-0.46,20.71,0.58,-54.03
0.53,-0.83,-0.55,27.57,6.54,-22.65
0.8,-0.72,-0.44,23.7,-10.03,-10.55
0.88,-0.7,-0.26,8.38,5.23,20.27
0.97,-0.73,-0.19,-13.49,19.97,41.56
0.92,-0.73,-0.15,-34.09,29.52,49.41
0.67,-0.74,-0.23,-56.8,30.6,55.32
0.48,-0.71,-0.3,-64.0,23.89,60.37
0.44,-0.7,-0.35,-64.0,-15.55,54.81
0.36,-0.73,-0.6,-48.74,-50.6,51.47
0.07,-0.76,-0.81,-33.51,-64.0,17.84
-0.42,-0.75,-0.78,-11.27,-64.0,-19.05
-0.6,-0.79,-0.81,17.13,5.23,-32.67
-0.35,-0.82,-0.71,23.21,40.7,-52.62
-0.04,-0.83,-0.51,25.86,46.86,-58.95
0.28,-0.86,-0.45,21.46,26.94,-47.51
0.64,-0.88,-0.43,12.31,20.79,-21.39
0.89,-0.78,-0.33,4.59,5.23,-0.04
0.96,-0.74,-0.21,-11.29,6.1,22.49
0.95,-0.75,-0.18,-29.77,13.17,40.38
0.79,-0.77,-0.23,-52.29,12.01,48.33
0.5,-0.75,-0.3,-64.0,14.67,53.42
0.38,-0.71,-0.34,-64.0,12.26,56.33
0.36,-0.71,-0.52,-53.9,-15.75,49.2
0.13,-0.7,-0.71,-34.98,-46.59,25.9
-0.29,-0.69,-0.8,-8.47,-54.65,-8.73
-0.57,-0.72,-0.8,14.2,-28.36,-35.06
-0.53,-0.79,-0.71,26.15,24.21,-54.36
-0.23,-0.82,-0.53,31.47,34.06,-64.0
0.09,-0.85,-0.44,27.24,20.18,-64.0
0.46,-0.88,-0.48,21.05,13.65,-43.0
0.78,-0.79,-0.44,24.01,-4.81,-29.94
0.86,-0.72,-0.29,8.68,-9.64,-5.04
0.9,-0.75,-0.23,-7.94,7.75,20.89
0.89,-0.73,-0.19,-28.42,14.95,33.67
0.68,-0.73,-0.21,-46.36,22.95,40.41
0.46,-0.73,-0.31,-59.78,18.27,39.71
0.32,-0.7,-0.37,-62.73,5.66,39.58
0.28,-0.71,-0.43,-57.34,-31.66,33.01
0.2,-0.76,-0.58,-34.57,-61.0,20.56
-0.02,-0.81,-0.75,-15.83,-64.0,-7.37
-0.38,-0.81,-0.79,2.88,-45.89,-31.77
-0.46,-0.8,-0.7,17.7,10.48,-51.45
-0.22,-0.78,-0.56,26.79,29.99,-64.0
0.08,-0.83,-0.46,24.51,20.27,-64.0
0.47,-0.89,-0.44,11.41,19.52,-32.85
0.89,-0.81,-0.39,6.89,10.01,-3.48
1.06,-0.7,-0.26,-6.04,-5.93,18.75
0.98,-0.72,-0.17,-26.46,4.71,36.14
0.86,-0.78,-0.22,-44.11,8.63,45.79
0.59,-0.79,-0.29,-63.03,11.91,48.62
0.36,-0.75,-0.36,-64.0,4.23,46.48
0.24,-0.69,-0.48,-55.64,-27.38,35.16
0.14,-0.72,-0.67,-28.51,-51.57,18.35
-0.19,-0.81,-0.85,-8.61,-64.0,-20.05
-0.56,-0.81,-0.84,11.87,-21.33,-39.77
-0.49,-0.78,-0.7,29.16,30.14,-59.47
-0.18,-0.78,-0.52,34.46,34.34,-64.0
0.2,-0.86,-0.41,20.78,30.87,-56.47
0.68,-0.89,-0.41,15.15,26.02,-21.47
1.03,-0.74,-0.33,9.28,4.82,-2.29
1.01,-0.67,-0.16,-9.7,4.57,24.2
0.93,-0.71,-0.12,-33.26,14.31,44.14
0.79,-0.74,-0.19,-54.83,14.01,51.22
0.52,-0.72,-0.24,-64.0,12.82,55.06
0.37,-0.66,-0.31,-64.0,0.78,58.29
0.34,-0.65,-0.46,-60.13,-32.06,54.17
0.23,-0.73,-0.7,-41.67,-52.85,40.09
-0.19,-0.78,-0.78,-25.76,-64.0,-1.1
-0.62,-0.78,-0.81,5.44,-40.98,-28.03
-0.59,-0.82,-0.82,20.29,22.48,-41.48
-0.25,-0.84,-0.63,27.4,45.96,-63.06
0.07,-0.85,-0.47,28.79,44.42,-62.51
0.51,-0.89,-0.45,14.4,33.45,-32.86
0.9,-0.88,-0.41,0.97,20.85,0.49
1.09,-0.77,-0.24,-13.69,12.13,26.95
1.08,-0.73,-0.13,-34.64,10.52,43.27
0.84,-0.79,-0.19,-61.18,4.92,50.46
0.51,-0.8,-0.27,-64.0,11.49,54.74
0.3,-0.72,-0.33,-64.0,-0.1,48.05
0.2,-0.69,-0.51,-60.53,-21.86,42.23
0.06,-0.71,-0.73,-40.54,-34.46,24.02
-0.26,-0.74,-0.76,-19.44,-50.39,-11.52
-0.53,-0.76,-0.79,8.7,-13.51,-26.36
-0.43,-0.79,-0.75,19.93,29.05,-42.67
-0.14,-0.78,-0.56,23.99,46.12,-48.86
0.17,-0.8,-0.43,22.83,36.06,-45.64
0.48,-0.83,-0.41,14.02,16.49,-30.71
0.69,-0.82,-0.4,3.54,11.62,-1.57
0.87,-0.73,-0.3,-9.34,8.82,22.31
0.93,-0.72,-0.18,-28.13,10.33,39.16
0.82,-0.77,-0.21,-51.14,6.1,47.57
0.55,-0.77,-0.29,-64.0,3.75,51.86
0.33,-0.72,-0.39,-64.0,-11.09,46.83
0.19,-0.72,-0.58,-46.94,-37.32,34.24
-0.06,-0.77,-0.75,-29.89,-54.91,11.1
-0.41,-0.77,-0.85,-0.14,-55.19,-26.65
