ax,ay,az,gx,gy,gz
0.27,-0.46,-0.56,-26.21,19.74,31.93
0.23,-0.49,-0.61,-21.77,22.14,38.93
0.05,-0.52,-0.62,-19.2,24.2,46.4
-0.11,-0.6,-0.64,-15.39,18.29,46.16
-0.27,-0.71,-0.68,-6.9,-2.05,33.56
-0.48,-0.85,-0.72,2.17,-24.65,2.97
-0.71,-0.95,-0.74,2.85,-25.01,-25.98
-0.78,-0.9,-0.67,-3.64,0.76,-38.96
-0.65,-0.77,-0.57,-8.31,19.1,-51.21
-0.43,-0.68,-0.54,-15.55,30.83,-47.23
-0.13,-0.64,-0.54,-20.7,24.23,-31.78
0.14,-0.55,-0.53,-27.97,18.54,-6.68
0.3,-0.44,-0.54,-31.39,2.59,12.7
0.3,-0.37,-0.57,-33.06,-3.01,30.54
0.2,-0.39,-0.62,-27.48,0.21,31.88
0.05,-0.44,-0.67,-24.86,6.37,44.08
-0.06,-0.53,-0.68,-23.56,8.63,50.12
-0.15,-0.66,-0.67,-17.32,-0.92,43.44
-0.31,-0.8,-0.73,-7.33,-16.66,19.37
-0.6,-0.91,-0.79,-5.23,-21.85,-3.26
-0.77,-0.9,-0.74,-1.6,-4.28,-29.08
-0.71,-0.79,-0.66,-4.55,17.04,-40.71
-0.54,-0.73,-0.59,-10.9,24.09,-49.47
-0.29,-0.71,-0.57,-15.59,24.64,-42.61
-0.04,-0.66,-0.58,-18.17,18.28,-27.64
0.2,-0.57,-0.58,-23.53,16.95,-3.87
0.38,-0.47,-0.56,-28.82,22.23,26.54
0.44,-0.41,-0.56,-33.83,24.1,45.66
0.3,-0.4,-0.57,-33.64,22.84,45.03
0.1,-0.42,-0.6,-35.21,19.03,57.79
-0.06,-0.51,-0.6,-36.64,5.56,60.46
-0.2,-0.65,-0.68,-21.08,-19.63,41.95
-0.48,-0.74,-0.82,-7.55,-38.72,14.9
-0.79,-0.82,-0.85,0.63,-36.59,-15.61
-0.91,-0.85,-0.79,5.85,0.03,-34.01
-0.71,-0.8,-0.67,-1.65,32.22,-40.94
-0.42,-0.74,-0.61,-9.73,43.9,-41.35
-0.12,-0.68,-0.6,-17.33,33.69,-31.49
0.12,-0.61,-0.63,-18.2,24.83,-6.76
0.34,-0.52,-0.66,-18.29,18.39,15.67
0.39,-0.48,-0.57,-27.96,15.5,29.91
0.29,-0.49,-0.54,-34.04,16.02,35.51
0.09,-0.51,-0.57,-38.15,15.2,43.85
-0.05,-0.52,-0.6,-40.48,17.18,52.0
-0.16,-0.57,-0.66,-30.08,-8.46,38.97
-0.39,-0.61,-0.83,-4.67,-32.88,10.55
-0.72,-0.71,-0.88,6.65,-38.14,-21.46
-0.9,-0.81,-0.81,9.96,-2.52,-35.31
-0.68,-0.83,-0.68,3.49,19.22,-46.84
-0.38,-0.79,-0.62,-4.68,15.26,-51.43
-0.07,-0.72,-0.66,-7.71,25.68,-29.34
0.24,-0.6,-0.66,-11.91,31.67,-1.87
0.38,-0.49,-0.52,-26.24,17.7,11.8
0.36,-0.47,-0.52,-29.74,17.42,29.28
0.22,-0.48,-0.59,-34.06,4.36,30.72
0.01,-0.52,-0.6,-38.13,4.93,42.74
-0.08,-0.55,-0.62,-36.44,4.29,49.71
-0.11,-0.59,-0.67,-26.4,-6.92,38.31
-0.3,-0.64,-0.77,-9.3,-20.38,15.75
-0.62,-0.71,-0.84,-1.99,-25.62,-10.8
-0.81,-0.78,-0.83,3.28,-4.93,-25.52
-0.71,-0.77,-0.78,7.87,6.25,-34.51
-0.45,-0.72,-0.69,5.58,4.56,-49.96
-0.27,-0.71,-0.66,1.13,2.49,-46.04
-0.0,-0.66,-0.66,-2.73,22.39,-19.74
0.22,-0.56,-0.58,-12.93,16.29,-4.44
