ax,ay,az,gx,gy,gz
0.06, -0.49, -0.48, -32.50, -42.65, 14.84
-0.02, -0.54, -0.58, -18.58, -21.66, 17.12
-0.10, -0.59, -0.61, -9.76, -5.65, 18.97
-0.11, -0.72, -0.64, 1.04, 17.10, 22.59
-0.07, -0.85, -0.61, 6.34, 20.44, 18.75
-0.07, -0.99, -0.54, 9.12, 23.08, 14.70
-0.10, -1.09, -0.49, 6.57, 17.78, 7.33
-0.11, -1.14, -0.41, 1.38, 13.12, -0.34
-0.15, -1.13, -0.34, -7.36, 11.21, -15.19
-0.22, -1.07, -0.30, -15.96, 12.24, -28.01
-0.24, -0.99, -0.29, -23.18, 16.59, -35.29
-0.21, -0.91, -0.28, -33.13, 5.29, -37.48
-0.07, -0.80, -0.31, -36.40, 3.45, -26.77
0.09, -0.67, -0.39, -33.65, -6.91, -15.72
0.17, -0.53, -0.42, -29.21, -20.11, -1.82
0.20, -0.47, -0.46, -24.17, -32.33, 11.05
0.17, -0.47, -0.51, -19.13, -38.46, 16.29
0.06, -0.54, -0.57, -13.91, -30.82, 16.42
-0.07, -0.63, -0.57, -10.44, -5.87, 18.87
-0.10, -0.71, -0.57, -2.52, 20.28, 19.99
-0.10, -0.80, -0.55, 0.62, 25.26, 17.57
-0.10, -0.94, -0.51, 1.90, 22.93, 12.78
-0.09, -1.05, -0.47, -0.53, 14.12, 6.93
-0.12, -1.07, -0.43, -0.97, 7.05, -1.81
-0.15, -1.05, -0.37, -5.30, 5.20, -13.47
-0.22, -1.04, -0.31, -13.11, 4.39, -25.52
-0.24, -1.02, -0.28, -20.09, 4.34, -32.85
-0.18, -0.93, -0.27, -27.38, -3.10, -34.14
-0.07, -0.79, -0.32, -32.64, -4.26, -23.85
0.09, -0.60, -0.38, -28.63, -1.00, -6.98
0.18, -0.44, -0.41, -22.26, -24.01, 5.30
0.16, -0.38, -0.45, -13.97, -37.09, 14.97
0.04, -0.44, -0.51, -6.82, -42.00, 15.50
-0.08, -0.58, -0.53, -3.17, -16.21, 17.05
-0.10, -0.69, -0.58, 2.23, 6.73, 20.66
-0.07, -0.78, -0.60, 5.84, 22.28, 21.77
-0.05, -0.88, -0.60, 8.50, 26.94, 20.66
-0.05, -1.01, -0.56, 8.15, 26.07, 15.88
-0.07, -1.10, -0.52, 7.42, 25.54, 10.59
-0.12, -1.12, -0.49, 8.46, 21.51, 0.60
-0.21, -1.09, -0.42, 4.81, 25.05, -14.08
-0.29, -1.08, -0.34, -4.70, 31.47, -27.73
-0.30, -1.05, -0.25, -19.73, 33.72, -37.40
