ax,ay,az,gx,gy,gz
-0.14,-0.95,-0.69,-10.76,-38.7,8.07
-0.49,-0.91,-0.63,-6.01,-17.31,-40.7
-0.48,-0.89,-0.61,-7.25,6.98,-57.37
-0.35,-0.77,-0.59,-7.99,24.45,-64.0
-0.02,-0.63,-0.58,-9.73,39.5,-41.35
0.5,-0.48,-0.49,-13.88,50.29,4.71
0.81,-0.32,-0.52,-14.03,29.52,45.02
0.73,-0.23,-0.57,-11.01,9.17,48.9
0.44,-0.3,-0.55,-6.79,-9.32,45.25
0.18,-0.52,-0.56,-16.56,-8.72,55.54
0.03,-0.76,-0.6,-17.4,-17.85,48.99
-0.1,-0.94,-0.69,-7.03,-39.37,31.33
-0.28,-1.07,-0.73,3.99,-58.33,-3.23
-0.52,-1.21,-0.7,-3.43,-46.27,-30.3
-0.56,-1.18,-0.67,-11.88,1.94,-46.93
-0.39,-0.94,-0.65,-5.18,20.38,-64.0
-0.22,-0.75,-0.72,-1.21,33.1,-64.0
0.07,-0.67,-0.68,-5.56,49.46,-44.88
0.46,-0.57,-0.51,-13.37,55.47,-6.26
0.75,-0.38,-0.47,-22.17,32.67,24.15
0.51,-0.24,-0.52,-26.92,-4.65,45.49
0.19,-0.38,-0.52,-30.55,-1.05,54.21
0.02,-0.6,-0.56,-33.84,2.4,56.3
-0.01,-0.79,-0.63,-24.22,-5.52,46.69
-0.13,-0.98,-0.68,-12.5,-37.16,20.08
-0.42,-1.21,-0.69,-17.98,-46.78,-12.14
-0.6,-1.19,-0.71,-14.3,-17.7,-28.68
-0.23,-0.79,-0.65,0.32,23.77,-60.64
-0.1,-0.7,-0.63,0.88,18.05,-60.05
0.73,-0.39,-0.47,-18.11,34.99,27.78
0.76,-0.28,-0.46,-24.84,15.04,46.46
0.58,-0.3,-0.49,-23.12,-4.79,57.43
0.29,-0.46,-0.51,-33.24,-14.06,63.09
0.11,-0.68,-0.55,-32.3,-19.17,64.0
-0.01,-0.87,-0.65,-14.1,-36.31,48.15
-0.26,-1.03,-0.69,-10.27,-56.99,16.08
-0.62,-1.18,-0.67,-12.23,-51.46,-16.36
-0.71,-1.15,-0.7,-7.62,-8.23,-35.89
-0.52,-0.99,-0.67,-5.7,15.84,-53.95
