ax,ay,az,gx,gy,gz
-0.79,-0.94,-0.67,-0.74,-13.44,-29.86
-0.75,-0.88,-0.64,-0.75,23.85,-41.06
-0.56,-0.76,-0.65,-0.39,37.19,-47.14
-0.36,-0.71,-0.65,-0.66,34.5,-43.58
-0.15,-0.68,-0.62,-3.58,19.24,-33.78
0.07,-0.62,-0.63,-4.87,22.29,-1.8
0.27,-0.5,-0.61,-7.64,17.02,21.48
0.26,-0.44,-0.49,-17.9,13.76,31.98
0.13,-0.47,-0.45,-25.66,14.26,35.77
-0.02,-0.53,-0.47,-31.58,10.53,43.8
-0.15,-0.53,-0.49,-36.37,-5.83,49.5
-0.23,-0.57,-0.58,-29.53,-26.88,44.23
-0.37,-0.61,-0.66,-16.07,-39.32,28.31
-0.58,-0.69,-0.62,-14.22,-44.11,8.96
-0.72,-0.78,-0.59,-10.91,-27.59,-3.08
-0.66,-0.81,-0.62,-8.86,-1.28,-9.4
-0.52,-0.79,-0.6,-8.68,13.5,-15.1
-0.37,-0.73,-0.56,-9.32,14.96,-16.27
-0.24,-0.71,-0.57,-9.35,4.67,-12.61
-0.15,-0.71,-0.61,-8.27,-12.38,-9.18
-0.13,-0.71,-0.63,-8.59,-21.11,-5.13
-0.16,-0.67,-0.63,-6.45,-19.99,-3.1
-0.18,-0.62,-0.61,-7.86,-9.45,-0.45
-0.18,-0.6,-0.6,-11.28,6.39,6.18
-0.14,-0.6,-0.57,-18.06,23.5,18.85
-0.08,-0.6,-0.57,-22.91,33.66,28.36
-0.06,-0.57,-0.58,-22.12,30.15,30.33
-0.05,-0.54,-0.6,-22.96,17.42,34.95
-0.06,-0.6,-0.63,-20.38,-1.49,37.45
-0.18,-0.71,-0.65,-15.38,-18.1,29.4
-0.4,-0.84,-0.67,-10.03,-27.32,8.49
-0.64,-0.93,-0.68,-6.7,-20.26,-12.87
-0.73,-0.92,-0.67,-1.93,3.26,-28.26
-0.64,-0.86,-0.63,-4.51,14.49,-37.77
-0.48,-0.8,-0.58,-5.0,15.0,-47.52
-0.37,-0.75,-0.58,-6.11,16.42,-45.49
-0.19,-0.65,-0.57,-7.55,24.68,-29.87
-0.04,-0.54,-0.51,-11.24,12.19,-18.59
-0.02,-0.46,-0.49,-14.41,1.71,-7.01
-0.02,-0.43,-0.49,-14.79,5.87,11.44
0.0,-0.43,-0.47,-24.18,10.55,25.54
-0.05,-0.46,-0.48,-25.26,12.15,29.2
-0.15,-0.48,-0.49,-28.39,14.8,36.62
-0.17,-0.52,-0.53,-28.8,9.13,45.91
-0.18,-0.61,-0.56,-23.13,-14.22,41.57
-0.3,-0.73,-0.62,-11.41,-41.07,22.9
-0.53,-0.89,-0.71,-2.21,-41.9,0.28
-0.74,-0.98,-0.71,-3.54,-20.35,-23.44
-0.75,-0.94,-0.66,-0.23,6.11,-32.6
-0.58,-0.83,-0.65,-0.84,15.58,-42.59
-0.43,-0.78,-0.65,-2.15,17.17,-47.36
-0.3,-0.74,-0.64,-3.52,19.32,-40.49
-0.12,-0.68,-0.61,-6.39,23.15,-25.38
0.04,-0.58,-0.56,-12.01,11.26,-11.83
0.08,-0.51,-0.53,-15.44,2.05,-0.82
0.06,-0.47,-0.51,-20.54,7.18,15.26
0.04,-0.48,-0.49,-26.29,14.84,26.63
-0.06,-0.51,-0.48,-31.27,17.54,33.24
-0.14,-0.53,-0.5,-32.59,21.73,45.2
-0.14,-0.56,-0.51,-32.46,9.67,50.24
-0.17,-0.61,-0.54,-25.81,-11.13,45.49
-0.35,-0.71,-0.62,-13.35,-32.05,24.08
-0.67,-0.83,-0.65,-10.11,-41.92,-7.33
-0.92,-0.94,-0.64,-7.5,-17.24,-24.78
-0.79,-0.89,-0.66,-3.05,2.29,-36.21
-0.56,-0.78,-0.64,-0.93,-3.17,-50.27
-0.41,-0.75,-0.63,-2.46,5.5,-48.26
-0.18,-0.72,-0.64,-2.53,14.69,-35.36
0.02,-0.62,-0.61,-6.0,15.76,-17.38
0.09,-0.53,-0.57,-8.97,6.92,-8.06
0.09,-0.5,-0.54,-12.08,7.92,9.3
0.11,-0.52,-0.55,-20.37,15.78,27.88
0.08,-0.55,-0.51,-26.55,19.71,37.2
-0.03,-0.56,-0.47,-32.45,17.96,43.15
-0.11,-0.58,-0.49,-36.86,9.09,51.97
-0.16,-0.62,-0.56,-29.86,-2.78,49.27
-0.33,-0.69,-0.64,-21.3,-24.43,26.46
-0.66,-0.82,-0.62,-18.8,-40.74,-6.59
-0.91,-0.94,-0.65,-10.18,-29.46,-28.4
-0.83,-0.91,-0.69,-3.1,-3.95,-39.97
-0.62,-0.81,-0.65,0.74,2.18,-55.83
-0.47,-0.79,-0.62,-0.64,12.64,-56.02
-0.2,-0.75,-0.61,-3.71,24.51,-39.81
0.05,-0.63,-0.61,-5.28,25.31,-19.24
0.15,-0.5,-0.58,-11.77,18.05,-4.2
0.15,-0.45,-0.52,-18.16,18.34,14.96
