ax,ay,az,gx,gy,gz
-0.66,-1.05,0.37,-23.19,-11.55,-42.08
-0.7,-1.02,0.36,-48.8,-7.71,-42.49
-0.57,-1.0,0.2,-53.85,-6.3,-39.16
-0.34,-0.91,-0.04,-51.26,-14.92,-32.0
-0.23,-0.8,-0.21,-45.84,-26.34,-21.99
-0.19,-0.72,-0.29,-34.77,-29.53,-2.89
-0.14,-0.67,-0.34,-23.64,-37.2,7.8
-0.15,-0.64,-0.38,-12.65,-35.4,22.32
-0.19,-0.65,-0.42,-4.23,-30.26,31.87
-0.29,-0.68,-0.33,3.52,-17.65,34.37
-0.42,-0.66,-0.15,16.84,13.93,32.33
-0.56,-0.68,0.09,20.52,36.26,30.38
-0.63,-0.8,0.21,19.86,48.78,17.62
-0.63,-0.93,0.22,12.65,39.52,-2.52
-0.66,-1.05,0.33,-10.9,22.88,-31.15
-0.75,-1.06,0.49,-31.7,25.65,-45.22
-0.68,-1.0,0.4,-46.0,29.27,-43.67
-0.45,-0.98,0.13,-45.89,26.74,-42.42
-0.28,-0.9,-0.09,-47.0,16.36,-35.07
-0.19,-0.82,-0.17,-43.18,-0.74,-21.38
-0.11,-0.77,-0.26,-37.47,-21.97,-7.3
-0.08,-0.74,-0.31,-32.18,-29.15,0.29
-0.15,-0.72,-0.28,-25.78,-19.57,13.68
-0.16,-0.72,-0.34,-14.42,-15.97,29.17
-0.19,-0.72,-0.35,-1.23,-6.15,29.19
-0.35,-0.7,-0.22,12.07,22.23,23.89
-0.52,-0.72,-0.07,20.44,45.29,24.33
-0.55,-0.83,0.08,18.27,51.26,14.32
-0.54,-0.95,0.19,7.67,39.33,-1.28
-0.57,-1.01,0.33,-10.63,24.14,-24.52
-0.65,-1.01,0.39,-29.09,22.44,-38.04
-0.64,-0.99,0.29,-43.29,28.93,-41.37
-0.5,-0.96,0.13,-46.85,29.01,-39.48
-0.3,-0.89,-0.07,-44.75,20.77,-29.38
-0.1,-0.81,-0.23,-34.84,-8.99,-10.92
-0.01,-0.73,-0.29,-23.84,-29.93,-13.36
-0.1,-0.72,-0.21,-22.87,-30.15,-4.64
-0.22,-0.75,-0.18,-16.8,-18.94,5.62
-0.25,-0.77,-0.31,-10.78,-3.0,17.6
-0.31,-0.76,-0.29,-7.74,1.26,18.19
-0.41,-0.74,-0.16,-0.46,12.52,14.79
-0.48,-0.75,-0.04,6.69,22.39,5.74
-0.55,-0.85,0.08,3.95,33.07,-9.85
-0.58,-0.99,0.2,-11.11,34.28,-23.62
-0.57,-1.07,0.26,-27.06,34.25,-33.12
-0.49,-1.02,0.15,-31.69,31.5,-30.61
-0.33,-0.95,-0.05,-31.42,23.54,-29.01
-0.23,-0.89,-0.08,-33.61,11.91,-28.4
-0.19,-0.84,-0.12,-27.45,8.32,-17.56
-0.14,-0.78,-0.28,-18.53,10.98,-2.38
-0.06,-0.72,-0.34,-10.84,4.69,16.41
-0.01,-0.7,-0.38,-4.57,-11.46,25.15
-0.11,-0.72,-0.29,-6.31,-24.3,22.82
-0.25,-0.74,-0.15,-4.15,-24.01,23.95
-0.37,-0.78,-0.09,0.04,-11.85,21.3
-0.45,-0.85,-0.08,3.49,2.67,14.45
-0.53,-0.94,-0.01,-0.48,17.98,5.21
-0.54,-1.02,0.08,-6.47,25.81,-7.86
-0.55,-1.08,0.13,-11.38,31.04,-23.91
-0.53,-1.09,0.14,-15.12,34.48,-33.13
-0.48,-1.08,0.15,-28.48,32.06,-36.87
-0.39,-1.06,0.11,-42.68,32.93,-33.23
-0.25,-0.96,-0.03,-45.0,23.96,-19.69
-0.11,-0.81,-0.16,-41.79,-0.26,-5.5
-0.03,-0.68,-0.27,-30.97,-22.14,8.33
0.02,-0.58,-0.41,-13.32,-35.86,26.51
-0.07,-0.52,-0.34,-7.13,-54.38,18.99
-0.28,-0.58,-0.24,-0.78,-44.11,19.7
-0.37,-0.69,-0.16,9.47,-23.08,24.15
-0.4,-0.79,-0.14,10.71,0.1,21.25
-0.43,-0.91,-0.13,12.28,19.63,17.94
-0.42,-0.99,-0.03,7.41,23.89,12.4
-0.4,-1.09,0.05,-0.71,17.38,1.24
-0.43,-1.14,0.11,-6.68,13.42,-15.04
-0.5,-1.1,0.18,-18.1,6.57,-27.29
-0.53,-1.08,0.19,-35.77,2.42,-33.95
-0.48,-1.08,0.12,-47.93,5.86,-39.94
-0.42,-1.0,0.03,-55.68,20.58,-35.1
-0.31,-0.87,-0.12,-51.86,29.68,-15.97
-0.13,-0.73,-0.32,-32.53,14.66,9.42
0.06,-0.58,-0.42,-16.46,-8.04,25.02
0.11,-0.46,-0.37,-1.79,-45.98,34.07
-0.09,-0.48,-0.26,1.93,-63.44,25.02
-0.27,-0.57,-0.19,10.59,-53.78,32.09
-0.35,-0.64,-0.07,13.36,-36.11,28.71
-0.5,-0.75,-0.05,15.32,5.18,24.09
-0.58,-0.87,-0.04,15.55,35.53,20.91
-0.53,-1.01,-0.0,13.14,48.06,12.47
-0.46,-1.12,0.03,7.64,44.41,-0.59
-0.46,-1.17,0.08,-0.27,28.96,-20.0
-0.53,-1.15,0.19,-20.91,17.0,-37.34
-0.5,-1.11,0.17,-30.19,7.97,-36.3
-0.37,-1.03,0.01,-35.78,0.32,-40.49
-0.32,-0.99,-0.05,-41.15,-1.28,-39.36
-0.31,-0.92,-0.09,-45.08,6.8,-26.79
-0.22,-0.82,-0.18,-41.91,9.97,-6.88
-0.03,-0.72,-0.31,-28.73,-4.07,17.17
0.11,-0.6,-0.45,-9.46,-30.42,29.74
0.07,-0.54,-0.49,2.0,-55.48,33.51
-0.1,-0.61,-0.3,3.48,-47.62,30.34
-0.29,-0.68,-0.03,9.77,-27.94,30.47
-0.52,-0.75,0.0,14.27,14.5,30.87
-0.5,-0.89,-0.02,17.83,40.04,27.98
-0.42,-1.01,0.01,14.74,42.05,23.33
-0.36,-1.08,0.14,5.03,8.23,5.06
-0.46,-1.11,0.31,-15.17,-12.71,-13.77
-0.56,-1.06,0.29,-19.04,-13.09,-26.28
-0.56,-0.99,0.17,-32.13,-12.03,-26.14
-0.44,-0.95,0.07,-36.93,-20.78,-25.25
-0.34,-0.89,-0.05,-38.28,-30.21,-24.78
-0.28,-0.81,-0.17,-32.42,-26.15,-14.65
-0.23,-0.73,-0.26,-24.99,-18.23,-0.37
-0.14,-0.67,-0.33,-12.4,-16.41,18.52
-0.06,-0.65,-0.45,0.26,-30.42,34.89
-0.05,-0.68,-0.47,9.42,-39.1,34.24
-0.24,-0.69,-0.22,11.14,-29.01,30.74
-0.42,-0.74,-0.02,13.07,-0.94,37.8
-0.52,-0.88,0.09,12.4,9.42,31.05
-0.58,-0.97,0.15,5.35,4.98,11.24
-0.68,-1.0,0.23,-4.99,4.76,-8.83
-0.74,-1.01,0.3,-13.3,10.02,-29.0
-0.7,-1.0,0.24,-20.29,25.62,-37.54
-0.57,-0.97,0.15,-31.84,26.02,-33.93
-0.35,-0.93,0.02,-34.08,11.26,-31.0
-0.21,-0.85,-0.07,-35.0,-1.2,-15.69
-0.13,-0.77,-0.1,-35.51,-19.0,-1.82
-0.11,-0.71,-0.16,-30.87,-24.77,10.72
-0.1,-0.69,-0.2,-25.66,-34.27,26.08
-0.13,-0.71,-0.26,-18.52,-38.89,32.55
-0.23,-0.72,-0.33,0.26,-32.14,32.8
-0.32,-0.7,-0.27,12.77,-18.61,30.05
-0.42,-0.75,-0.08,16.62,10.0,22.88
-0.52,-0.83,0.11,16.52,40.81,22.43
-0.52,-0.93,0.13,14.8,46.62,20.78
-0.47,-1.03,0.16,0.08,14.55,-3.04
-0.53,-1.05,0.28,-12.04,-5.73,-20.89
-0.59,-1.01,0.32,-19.74,-11.61,-36.62
-0.6,-0.98,0.23,-29.99,5.93,-39.1
-0.49,-0.96,0.12,-36.59,8.19,-33.99
-0.33,-0.9,0.02,-38.96,0.0,-24.1
