ax,ay,az,gx,gy,gz
0.72, -0.53, -0.31, -18.45, 3.37, 3.04
0.66, -0.44, -0.31, -18.72, -0.04, 15.30
0.54, -0.49, -0.37, -23.22, 6.25, 22.84
0.35, -0.63, -0.43, -30.53, 24.71, 28.21
0.24, -0.70, -0.48, -32.57, 40.67, 32.35
0.26, -0.73, -0.50, -30.07, 35.70, 32.02
0.27, -0.81, -0.49, -22.94, -0.56, 25.55
0.19, -0.96, -0.56, -11.13, -29.09, 16.44
0.03, -1.05, -0.65, -3.41, -30.60, -4.14
-0.20, -1.05, -0.63, -3.39, 3.64, -19.85
-0.21, -0.95, -0.57, 3.05, 21.28, -40.53
-0.04, -0.87, -0.53, 6.58, 12.96, -48.68
0.11, -0.87, -0.50, 2.58, -3.54, -49.08
0.31, -0.84, -0.46, -6.62, 2.08, -31.16
0.59, -0.67, -0.39, -7.98, 6.34, -14.51
0.73, -0.52, -0.35, -14.36, -5.03, 1.32
0.69, -0.44, -0.32, -16.80, 1.60, 18.90
0.59, -0.47, -0.37, -21.01, 0.93, 24.45
0.38, -0.59, -0.42, -28.11, 13.50, 29.27
0.24, -0.69, -0.46, -32.59, 27.24, 32.40
0.23, -0.73, -0.48, -33.80, 26.52, 34.75
0.29, -0.76, -0.50, -27.94, 1.57, 31.72
0.27, -0.82, -0.57, -13.47, -31.28, 26.15
0.14, -0.93, -0.64, -5.22, -32.97, 12.63
-0.07, -1.04, -0.65, -2.37, -13.21, -5.80
-0.19, -1.04, -0.60, -6.30, 26.51, -18.13
-0.09, -0.94, -0.53, -2.94, 32.57, -35.10
0.08, -0.86, -0.50, 0.30, 13.57, -41.35
0.20, -0.85, -0.48, -0.42, -11.24, -42.61
0.30, -0.83, -0.41, -7.89, -22.62, -35.76
0.46, -0.73, -0.39, -15.53, -12.09, -16.77
0.64, -0.59, -0.35, -20.62, -1.81, 3.82
0.69, -0.46, -0.32, -24.15, -4.01, 17.54
0.60, -0.45, -0.35, -25.12, 2.47, 25.40
0.42, -0.57, -0.40, -33.12, 17.87, 32.39
0.30, -0.70, -0.45, -38.14, 30.66, 39.23
0.31, -0.73, -0.49, -37.73, 27.06, 45.87
0.36, -0.75, -0.52, -27.24, -9.03, 40.37
0.28, -0.83, -0.61, -11.39, -33.92, 33.70
0.08, -0.96, -0.69, -2.95, -28.26, 17.90
-0.21, -1.04, -0.66, -0.54, -12.00, -9.70
-0.34, -1.05, -0.59, -5.43, 32.53, -21.92
-0.15, -0.96, -0.54, 1.78, 36.75, -39.17
0.08, -0.87, -0.52, 7.43, 13.80, -47.02
0.17, -0.86, -0.51, 7.30, -10.96, -50.05
0.26, -0.84, -0.49, 0.51, -7.90, -37.22
0.48, -0.74, -0.43, -3.29, 13.68, -16.57
0.67, -0.56, -0.37, -8.52, 1.12, -4.24
0.65, -0.45, -0.34, -14.84, 7.77, 17.30
0.59, -0.45, -0.34, -17.19, 4.74, 21.72
0.42, -0.55, -0.38, -25.97, 17.26, 30.19
0.25, -0.67, -0.43, -32.80, 27.40, 33.79
0.24, -0.70, -0.48, -31.74, 27.03, 38.24
0.32, -0.70, -0.53, -27.04, 4.42, 40.52
0.32, -0.75, -0.57, -13.71, -20.82, 36.96
0.21, -0.87, -0.63, -3.56, -32.26, 26.76
-0.02, -1.01, -0.65, 1.30, -14.66, 5.99
-0.24, -1.10, -0.58, -3.94, 12.72, -13.86
-0.21, -1.08, -0.52, -5.17, 38.70, -28.89
0.02, -0.97, -0.51, -1.68, 21.95, -41.34
0.16, -0.90, -0.46, -1.70, 0.26, -46.25
0.24, -0.89, -0.42, -6.08, -14.15, -46.55
0.33, -0.83, -0.42, -10.76, -10.07, -35.10
0.50, -0.68, -0.42, -14.70, 4.59, -17.11
0.65, -0.53, -0.36, -19.40, 5.60, -1.47
0.63, -0.46, -0.34, -20.53, 3.78, 13.07
0.51, -0.49, -0.39, -24.20, 0.24, 22.09
0.35, -0.60, -0.41, -31.60, 11.86, 28.23
0.19, -0.69, -0.43, -33.74, 22.55, 28.97
0.24, -0.72, -0.48, -33.18, 17.54, 30.35
0.28, -0.75, -0.53, -24.21, -6.51, 28.75
0.24, -0.84, -0.58, -13.99, -30.17, 19.32
0.09, -0.98, -0.65, -6.65, -32.56, 5.83
-0.10, -1.05, -0.65, -5.71, -11.77, -11.34
-0.16, -1.02, -0.59, -6.02, 14.03, -22.72
-0.06, -0.94, -0.53, 1.89, 8.84, -37.52
0.07, -0.90, -0.51, 4.36, -11.85, -45.85
0.13, -0.90, -0.49, 0.92, -39.37, -51.27
0.22, -0.85, -0.44, -4.86, -29.76, -40.14
0.44, -0.70, -0.40, -6.38, -13.76, -27.30
0.63, -0.54, -0.38, -10.77, -2.03, -10.52
0.64, -0.45, -0.32, -17.79, -1.55, 9.26
0.56, -0.46, -0.34, -17.49, -1.18, 19.41
0.39, -0.56, -0.42, -26.10, 7.12, 25.20
0.26, -0.68, -0.45, -29.06, 25.16, 31.15
0.27, -0.72, -0.48, -29.47, 27.65, 36.09
0.36, -0.72, -0.49, -30.66, 12.40, 40.65
0.38, -0.77, -0.52, -22.02, -15.16, 41.27
0.26, -0.85, -0.60, -11.17, -28.03, 29.65
-0.02, -0.98, -0.67, -3.29, -19.76, 8.68
