ax,ay,az,gx,gy,gz
0.41, -0.63, -0.58, -7.20, 32.29, -31.13
0.44, -0.63, -0.58, -7.74, 28.09, -30.56
0.45, -0.62, -0.58, -8.31, 24.55, -29.60
0.46, -0.62, -0.58, -7.97, 19.36, -28.83
0.46, -0.62, -0.57, -7.70, 18.32, -27.73
0.47, -0.62, -0.55, -9.29, 18.07, -26.96
0.46, -0.62, -0.52, -11.51, 18.89, -25.69
0.46, -0.61, -0.47, -13.01, 17.26, -24.36
0.47, -0.60, -0.50, -13.60, 12.19, -23.09
0.48, -0.60, -0.51, -10.04, 4.45, -23.33
0.45, -0.60, -0.52, -16.06, 19.97, -18.48
0.46, -0.61, -0.42, -18.25, 11.78, -16.27
0.51, -0.59, -0.42, -19.19, -5.73, -14.14
0.56, -0.57, -0.47, -18.33, -19.44, -12.58
0.54, -0.55, -0.48, -20.69, -21.60, -12.52
0.48, -0.54, -0.48, -20.42, -16.17, -9.77
0.44, -0.53, -0.56, -16.85, -12.06, -9.33
0.45, -0.50, -0.67, -13.38, -8.68, -3.31
0.50, -0.48, -0.71, -8.24, -17.96, 2.81
0.54, -0.48, -0.73, -5.94, -25.71, 9.44
0.57, -0.51, -0.70, -3.90, -33.69, 12.27
0.54, -0.55, -0.65, -1.53, -24.75, 12.40
0.48, -0.58, -0.63, -3.88, 0.55, 12.07
0.42, -0.62, -0.61, -5.02, 18.19, 12.34
0.42, -0.65, -0.60, -5.37, 31.18, 13.07
0.46, -0.68, -0.60, -4.80, 30.08, 11.31
0.49, -0.70, -0.58, -1.86, 24.56, 10.73
0.50, -0.72, -0.56, -1.15, 6.75, 4.44
0.44, -0.75, -0.50, -6.41, 1.93, -4.75
0.35, -0.76, -0.45, -14.04, 9.02, -12.62
0.31, -0.73, -0.45, -26.75, 13.17, -16.04
0.38, -0.67, -0.46, -33.38, 0.49, -13.11
0.58, -0.60, -0.53, -34.50, -28.91, -5.47
0.69, -0.56, -0.60, -31.35, -55.95, -0.96
0.63, -0.52, -0.65, -26.23, -64.00, 4.22
0.55, -0.48, -0.71, -16.02, -40.71, 10.70
0.47, -0.47, -0.79, -8.62, -18.28, 10.84
0.38, -0.50, -0.80, -0.23, 12.84, 16.24
0.39, -0.54, -0.80, 5.27, 42.85, 15.32
0.36, -0.59, -0.72, 8.05, 56.93, 14.05
