ax,ay,az,gx,gy,gz
0.51, -0.55, -0.28, -34.84, 2.43, 16.93
0.52, -0.53, -0.37, -35.64, -23.40, 27.79
0.33, -0.58, -0.41, -31.64, -23.42, 29.31
0.10, -0.69, -0.47, -29.54, 0.62, 27.05
-0.00, -0.79, -0.49, -26.20, 19.31, 25.52
0.05, -0.83, -0.51, -19.95, 24.45, 30.21
0.17, -0.89, -0.52, -9.39, 15.86, 32.06
0.19, -1.00, -0.47, -2.73, -1.49, 13.90
-0.05, -1.13, -0.42, -4.16, -20.29, -14.50
-0.27, -1.15, -0.45, -6.14, 2.69, -21.61
-0.17, -1.01, -0.46, 0.51, 4.20, -33.10
-0.01, -0.86, -0.49, 9.09, -4.40, -40.91
0.05, -0.84, -0.53, 10.71, 6.95, -40.96
0.03, -0.87, -0.46, 4.95, 26.28, -44.17
0.06, -0.81, -0.36, -10.09, 59.31, -30.39
0.28, -0.69, -0.24, -23.70, 46.94, -8.42
0.56, -0.58, -0.25, -26.83, 17.11, 15.75
0.70, -0.50, -0.34, -29.33, -26.19, 30.42
0.51, -0.51, -0.39, -28.40, -43.39, 34.88
0.18, -0.61, -0.45, -26.49, -21.85, 30.65
-0.02, -0.72, -0.49, -28.55, 12.31, 26.26
-0.05, -0.81, -0.48, -23.50, 28.30, 30.81
0.15, -0.86, -0.54, -20.69, 26.01, 31.43
0.19, -0.94, -0.50, -18.65, 19.99, 26.64
0.08, -1.09, -0.42, -14.06, -15.82, 6.59
-0.05, -1.16, -0.50, -10.22, -22.28, -10.50
-0.14, -1.12, -0.53, -10.11, -8.97, -22.09
-0.10, -0.93, -0.51, -5.01, -10.36, -30.31
0.01, -0.81, -0.54, 2.87, -19.73, -34.15
0.06, -0.83, -0.57, 10.92, -14.15, -37.65
0.05, -0.86, -0.56, 13.59, 8.21, -44.02
0.03, -0.83, -0.47, 5.17, 38.14, -40.03
0.13, -0.77, -0.31, -11.55, 56.83, -23.42
0.39, -0.69, -0.22, -22.29, 47.73, 0.51
0.62, -0.60, -0.23, -31.69, 10.43, 21.41
0.61, -0.55, -0.26, -35.97, -22.40, 31.83
0.38, -0.59, -0.32, -37.30, -30.86, 34.42
0.14, -0.67, -0.40, -36.77, -14.66, 32.83
0.03, -0.74, -0.47, -31.99, 7.19, 33.28
0.06, -0.76, -0.53, -26.81, 29.09, 36.32
0.13, -0.80, -0.52, -23.55, 21.78, 27.58
-0.00, -0.93, -0.47, -18.49, 8.90, 12.42
-0.12, -1.07, -0.49, -13.07, 3.00, -3.44
-0.11, -1.15, -0.50, -9.79, 0.15, -17.67
-0.00, -1.07, -0.51, -4.32, -1.24, -24.15
0.09, -0.94, -0.53, 0.45, -1.56, -28.64
0.08, -0.88, -0.56, 5.03, 13.08, -31.82
0.08, -0.84, -0.56, 6.21, 33.20, -37.62
0.09, -0.84, -0.50, 5.08, 46.19, -41.35
0.13, -0.79, -0.42, -5.07, 61.05, -33.30
0.27, -0.73, -0.31, -18.15, 62.46, -16.87
0.46, -0.63, -0.24, -25.71, 43.56, 6.31
0.62, -0.55, -0.28, -27.62, 10.30, 17.27
0.51, -0.55, -0.33, -29.66, -13.54, 24.53
0.26, -0.64, -0.39, -27.74, -10.60, 28.36
0.08, -0.73, -0.45, -25.48, 10.77, 24.47
0.04, -0.75, -0.47, -25.74, 31.54, 20.94
0.08, -0.76, -0.46, -31.32, 34.07, 20.96
0.15, -0.82, -0.46, -19.80, 35.77, 30.29
0.26, -0.89, -0.52, -22.26, 18.30, 19.46
0.11, -1.00, -0.38, -22.18, -37.42, 3.59
0.01, -1.11, -0.49, -6.88, -56.72, -1.05
0.02, -1.04, -0.58, -2.66, -48.13, -16.86
-0.13, -0.87, -0.48, 1.14, -16.43, -34.88
-0.16, -0.82, -0.46, -1.07, -1.25, -39.81
-0.02, -0.87, -0.47, 5.79, -11.51, -41.46
0.13, -0.87, -0.53, 10.73, -20.50, -35.41
0.37, -0.79, -0.51, 10.08, 30.20, -7.21
0.64, -0.67, -0.31, -8.45, 21.45, 4.63
0.64, -0.58, -0.22, -19.99, 16.72, 27.03
0.53, -0.60, -0.27, -35.59, -4.62, 36.32
0.29, -0.69, -0.34, -42.02, -15.33, 30.84
0.11, -0.74, -0.43, -40.37, -15.26, 28.79
0.15, -0.74, -0.53, -32.04, -0.79, 32.14
0.20, -0.76, -0.56, -29.46, 5.42, 25.71
0.06, -0.82, -0.55, -26.42, 13.11, 19.10
-0.09, -0.93, -0.53, -22.54, 4.52, 5.69
-0.15, -1.04, -0.55, -14.73, 4.62, -13.04
-0.11, -1.09, -0.53, -12.59, 7.90, -22.22
0.01, -1.02, -0.50, -9.35, 1.43, -26.54
0.13, -0.88, -0.52, -7.48, -3.34, -26.39
0.15, -0.80, -0.53, -6.48, -4.64, -27.60
0.15, -0.79, -0.51, -10.40, 7.59, -27.49
0.19, -0.78, -0.44, -16.84, 19.91, -26.89
0.24, -0.74, -0.40, -25.77, 28.15, -20.18
0.33, -0.71, -0.37, -36.67, 31.14, -6.55
0.46, -0.69, -0.34, -43.47, 20.09, 8.13
0.53, -0.67, -0.35, -46.33, 4.39, 20.48
0.47, -0.69, -0.39, -50.09, -3.15, 27.31
0.33, -0.73, -0.44, -50.25, 3.10, 29.32
0.17, -0.75, -0.50, -45.61, 11.22, 23.89
0.00, -0.79, -0.50, -39.30, 2.78, 7.48
-0.18, -0.90, -0.50, -28.93, -7.80, -7.39
-0.22, -0.99, -0.57, -17.15, -5.51, -19.66
-0.10, -0.97, -0.57, -7.77, 4.42, -24.93
0.05, -0.84, -0.54, 2.14, 8.60, -25.67
0.16, -0.75, -0.50, 4.48, 11.31, -22.61
0.21, -0.75, -0.45, 1.74, 14.73, -16.53
0.26, -0.75, -0.40, -5.89, 15.45, -9.38
0.33, -0.71, -0.35, -16.29, 13.13, -0.57
0.38, -0.66, -0.34, -24.82, 8.20, 10.82
0.41, -0.65, -0.36, -32.83, 4.69, 19.64
0.40, -0.65, -0.40, -37.34, 1.45, 25.76
0.32, -0.68, -0.46, -41.56, 2.13, 28.29
0.22, -0.72, -0.51, -40.13, 5.27, 22.67
0.08, -0.80, -0.55, -37.23, -1.55, 13.49
-0.01, -0.90, -0.60, -26.90, -14.55, 3.53
-0.05, -0.95, -0.67, -13.01, -20.76, -12.39
-0.08, -0.96, -0.68, -5.18, -3.37, -20.59
-0.03, -0.92, -0.64, 3.20, 1.50, -28.75
0.06, -0.84, -0.63, 8.81, 2.46, -29.81
0.14, -0.79, -0.62, 10.04, 1.29, -33.08
0.19, -0.78, -0.55, 4.88, 9.46, -32.43
0.21, -0.75, -0.45, -4.52, 22.31, -30.49
0.24, -0.70, -0.39, -15.37, 34.75, -21.14
0.33, -0.66, -0.37, -25.46, 41.04, -10.29
0.46, -0.65, -0.38, -31.11, 31.13, 5.35
0.57, -0.65, -0.42, -33.44, 17.85, 22.07
0.55, -0.65, -0.45, -34.04, 10.54, 32.84
0.39, -0.67, -0.48, -33.72, 20.31, 37.31
0.25, -0.72, -0.52, -32.77, 33.09, 38.78
0.15, -0.72, -0.55, -30.86, 25.23, 26.41
-0.08, -0.82, -0.53, -26.81, -6.97, 2.97
-0.27, -0.94, -0.56, -17.32, -9.75, -15.90
