ax,ay,az,gx,gy,gz
0.59, -0.58, -0.22, -14.79, 0.48, 14.51
0.54, -0.58, -0.20, -26.36, 11.40, 32.70
0.44, -0.67, -0.22, -40.88, 20.34, 38.49
0.23, -0.74, -0.26, -49.02, 36.33, 47.50
0.17, -0.76, -0.32, -52.98, 33.83, 55.02
0.21, -0.79, -0.38, -44.64, -6.77, 49.31
0.13, -0.86, -0.49, -26.32, -39.46, 43.70
-0.05, -0.97, -0.56, -17.74, -44.42, 18.57
-0.39, -1.06, -0.54, -8.26, -31.68, -7.76
-0.56, -1.05, -0.56, 0.86, 3.19, -22.16
-0.39, -0.99, -0.53, 10.69, 33.87, -35.49
-0.18, -0.92, -0.46, 17.72, 19.38, -53.17
-0.07, -0.92, -0.42, 16.93, 2.32, -58.24
0.05, -0.95, -0.41, 10.72, -6.77, -50.55
0.27, -0.88, -0.37, 2.80, 10.48, -26.02
0.54, -0.72, -0.29, -3.59, 13.83, -7.58
0.59, -0.59, -0.22, -17.29, 11.10, 10.42
0.53, -0.59, -0.20, -28.62, 17.86, 30.87
0.40, -0.66, -0.25, -42.18, 23.29, 34.94
0.19, -0.73, -0.29, -48.74, 30.64, 42.40
0.12, -0.76, -0.33, -49.43, 28.80, 48.17
0.17, -0.79, -0.38, -41.58, -4.54, 44.66
0.13, -0.86, -0.46, -26.54, -35.97, 35.88
-0.04, -0.96, -0.53, -16.27, -40.43, 17.56
-0.31, -1.03, -0.55, -7.27, -30.00, -7.82
-0.49, -1.05, -0.54, -1.45, 4.76, -21.87
-0.38, -1.00, -0.52, 8.44, 29.20, -33.54
-0.19, -0.91, -0.47, 16.44, 16.91, -50.53
-0.08, -0.91, -0.43, 15.81, -0.51, -56.01
0.06, -0.94, -0.41, 11.92, -15.42, -52.18
0.23, -0.89, -0.41, 6.87, -4.13, -33.20
0.45, -0.75, -0.35, 1.34, 6.91, -17.23
0.50, -0.64, -0.24, -10.13, 8.61, -3.60
0.47, -0.62, -0.21, -25.76, 20.23, 20.51
0.46, -0.66, -0.23, -37.77, 26.67, 31.39
0.34, -0.72, -0.27, -45.13, 28.37, 36.76
0.21, -0.74, -0.31, -48.66, 28.12, 45.03
0.20, -0.77, -0.35, -48.70, 10.90, 48.82
0.18, -0.81, -0.40, -38.10, -26.09, 40.88
0.04, -0.88, -0.49, -21.79, -47.86, 30.01
-0.17, -0.99, -0.55, -12.27, -39.06, 4.96
-0.45, -1.05, -0.56, -4.91, -22.78, -18.61
-0.53, -1.04, -0.53, 1.09, 28.63, -27.43
-0.29, -0.95, -0.49, 12.03, 32.12, -43.71
-0.12, -0.89, -0.44, 15.33, 12.06, -53.89
0.01, -0.92, -0.41, 13.87, -7.60, -53.06
0.16, -0.92, -0.42, 9.40, -10.38, -40.71
0.36, -0.83, -0.39, 4.21, 6.97, -20.47
0.52, -0.69, -0.27, -6.88, 6.20, -6.74
0.51, -0.61, -0.20, -18.23, 8.08, 9.65
0.46, -0.63, -0.23, -31.90, 24.43, 29.74
0.37, -0.69, -0.26, -41.56, 28.31, 35.00
0.21, -0.73, -0.29, -46.53, 31.50, 42.00
0.17, -0.75, -0.34, -47.13, 27.11, 47.97
0.21, -0.79, -0.39, -40.83, -2.96, 45.64
0.15, -0.85, -0.44, -28.02, -36.49, 39.14
-0.01, -0.94, -0.52, -17.21, -38.76, 25.84
-0.27, -1.01, -0.54, -10.79, -22.48, -1.94
-0.51, -1.03, -0.53, -3.74, 1.81, -19.36
-0.42, -0.99, -0.52, 3.88, 30.26, -27.93
-0.18, -0.90, -0.48, 13.52, 19.11, -42.95
-0.08, -0.87, -0.43, 15.57, 0.26, -52.57
-0.02, -0.92, -0.41, 13.78, -13.64, -52.88
0.10, -0.91, -0.42, 11.45, -8.69, -41.03
0.32, -0.82, -0.39, 4.14, 7.67, -22.53
0.49, -0.69, -0.28, -5.64, 8.23, -8.62
0.51, -0.63, -0.20, -17.25, 17.47, 13.38
0.51, -0.65, -0.23, -30.40, 29.96, 31.55
0.41, -0.70, -0.26, -38.96, 30.40, 37.76
0.24, -0.75, -0.29, -46.85, 32.50, 45.39
0.19, -0.78, -0.33, -49.00, 25.68, 51.23
0.20, -0.81, -0.35, -43.56, -8.25, 49.01
0.13, -0.86, -0.43, -29.37, -39.44, 40.26
-0.04, -0.94, -0.52, -18.76, -37.10, 21.67
-0.36, -1.01, -0.54, -11.38, -26.35, -7.38
-0.56, -1.02, -0.54, -1.21, 3.27, -21.99
-0.42, -0.98, -0.52, 7.62, 26.51, -34.79
-0.20, -0.91, -0.48, 14.90, 16.77, -50.99
-0.08, -0.90, -0.42, 14.30, 9.51, -51.62
0.09, -0.93, -0.39, 12.38, -13.39, -53.15
0.21, -0.90, -0.41, 9.54, -16.74, -42.19
0.36, -0.80, -0.42, 4.78, -2.57, -26.85
0.43, -0.69, -0.29, -6.57, 4.80, -9.20
0.48, -0.67, -0.22, -19.02, 22.26, 12.69
0.53, -0.66, -0.24, -32.12, 28.26, 29.12
0.46, -0.69, -0.25, -41.74, 25.95, 35.93
0.26, -0.75, -0.28, -47.73, 27.33, 43.53
0.19, -0.77, -0.33, -49.13, 27.70, 50.91
0.17, -0.79, -0.37, -44.30, -2.98, 47.78
0.10, -0.83, -0.42, -31.87, -38.87, 37.01
-0.08, -0.92, -0.50, -17.37, -45.04, 20.99
-0.34, -1.00, -0.55, -10.09, -34.07, -11.84
-0.59, -1.01, -0.53, -2.62, 9.24, -22.93
-0.44, -0.96, -0.50, 5.17, 37.85, -33.78
-0.15, -0.88, -0.46, 12.73, 27.79, -44.91
-0.01, -0.89, -0.41, 11.59, 4.55, -48.77
0.14, -0.93, -0.40, 8.20, -9.48, -41.81
0.29, -0.89, -0.41, 5.15, -11.07, -30.77
0.40, -0.78, -0.36, -3.47, -0.88, -14.79
0.48, -0.70, -0.27, -14.54, 13.00, 7.76
0.55, -0.66, -0.23, -26.74, 19.16, 24.41
0.48, -0.72, -0.26, -38.54, 21.47, 34.01
0.29, -0.75, -0.29, -45.82, 29.99, 41.66
0.18, -0.77, -0.33, -50.07, 37.08, 48.72
0.18, -0.78, -0.34, -46.99, 12.28, 47.13
0.14, -0.81, -0.42, -33.26, -32.25, 42.44
0.01, -0.87, -0.50, -21.89, -44.68, 29.95
-0.27, -0.94, -0.52, -11.38, -45.66, -2.71
-0.58, -0.98, -0.55, -0.27, -16.01, -22.06
-0.51, -0.98, -0.56, 5.79, 29.95, -31.30
-0.28, -0.89, -0.49, 15.99, 30.96, -45.24
-0.05, -0.86, -0.43, 16.58, 18.22, -48.62
0.10, -0.91, -0.39, 13.47, 5.32, -44.95
0.24, -0.90, -0.39, 10.99, -13.97, -42.54
0.28, -0.84, -0.40, 5.08, -11.65, -31.89
0.36, -0.78, -0.36, -4.91, 6.92, -11.08
0.49, -0.72, -0.26, -17.28, 21.25, 10.59
0.57, -0.67, -0.22, -29.26, 27.26, 26.00
0.49, -0.69, -0.24, -39.27, 24.79, 35.79
0.29, -0.76, -0.30, -46.12, 32.73, 44.31
0.18, -0.77, -0.33, -49.45, 32.49, 49.85
0.15, -0.78, -0.36, -45.05, 3.36, 49.30
0.12, -0.80, -0.43, -34.69, -35.97, 42.62
-0.02, -0.86, -0.48, -18.15, -51.02, 27.23
-0.30, -0.95, -0.51, -11.02, -51.45, -7.04
-0.61, -1.02, -0.53, -5.45, -13.30, -23.39
-0.53, -0.98, -0.52, 1.32, 28.72, -33.42
-0.22, -0.87, -0.46, 10.95, 24.71, -45.66
-0.03, -0.86, -0.43, 10.61, 8.20, -49.01
0.13, -0.92, -0.41, 9.19, -4.73, -45.54
0.22, -0.89, -0.43, 7.56, -20.08, -41.38
0.30, -0.82, -0.45, 5.23, 2.35, -23.83
0.44, -0.74, -0.37, -6.63, 17.67, -6.29
0.49, -0.70, -0.24, -18.87, 32.62, 14.57
0.55, -0.71, -0.22, -31.18, 31.88, 28.75
0.42, -0.75, -0.27, -42.38, 30.68, 35.85
0.22, -0.79, -0.30, -47.29, 33.57, 41.23
0.14, -0.79, -0.33, -47.92, 16.55, 42.54
0.11, -0.80, -0.39, -39.25, -18.45, 39.66
0.04, -0.84, -0.45, -25.48, -50.34, 24.80
-0.19, -0.90, -0.52, -11.15, -60.62, 0.02
-0.47, -0.98, -0.54, -4.84, -34.82, -24.62
-0.56, -0.98, -0.51, 0.98, 25.78, -33.30
-0.35, -0.90, -0.47, 11.21, 36.73, -49.54
-0.13, -0.86, -0.43, 16.64, 19.67, -56.90
0.04, -0.92, -0.45, 15.19, -2.16, -53.02
0.25, -0.92, -0.46, 11.44, -2.12, -37.09
0.45, -0.83, -0.38, 2.68, 11.42, -17.14
0.57, -0.72, -0.25, -8.98, 7.11, -1.73
0.57, -0.68, -0.20, -24.59, 17.38, 21.12
0.54, -0.71, -0.23, -37.83, 20.61, 30.79
0.35, -0.78, -0.28, -47.96, 24.13, 35.94
0.15, -0.76, -0.33, -50.07, 36.13, 42.87
0.13, -0.74, -0.38, -47.72, 25.85, 43.22
0.13, -0.77, -0.41, -41.92, -5.56, 40.58
0.07, -0.83, -0.44, -27.65, -41.01, 33.15
-0.05, -0.92, -0.49, -16.93, -41.62, 18.88
-0.32, -0.98, -0.54, -10.42, -30.09, -11.17
-0.53, -0.97, -0.53, -4.41, 4.61, -21.82
-0.35, -0.92, -0.52, 4.45, 26.52, -33.17
-0.11, -0.85, -0.49, 11.93, 13.57, -41.73
0.02, -0.86, -0.45, 11.52, 3.94, -43.67
0.12, -0.92, -0.41, 7.96, -5.23, -41.26
0.20, -0.88, -0.40, 2.90, -5.54, -34.60
0.29, -0.80, -0.39, -1.31, 3.71, -19.83
0.43, -0.72, -0.35, -11.59, 20.05, 2.66
0.56, -0.69, -0.26, -23.79, 26.64, 23.13
0.55, -0.70, -0.25, -32.22, 25.91, 33.80
0.37, -0.75, -0.29, -43.03, 31.54, 41.41
0.21, -0.76, -0.32, -46.91, 38.16, 51.44
0.21, -0.76, -0.34, -47.19, 22.24, 54.65
0.20, -0.79, -0.38, -37.68, -18.50, 47.96
0.07, -0.85, -0.47, -27.60, -33.78, 39.06
-0.22, -0.91, -0.48, -22.76, -35.75, 14.44
-0.47, -0.94, -0.51, -10.51, -19.55, -10.10
-0.53, -0.95, -0.57, -1.83, 5.34, -22.85
-0.35, -0.92, -0.52, 6.58, 29.08, -32.18
-0.14, -0.86, -0.47, 13.72, 24.16, -41.01
0.03, -0.86, -0.44, 13.96, 11.12, -43.33
0.12, -0.91, -0.42, 11.57, -1.66, -42.18
0.19, -0.90, -0.42, 5.75, -1.63, -31.02
0.36, -0.82, -0.42, 2.34, 18.84, -11.16
0.51, -0.73, -0.33, -9.61, 14.24, 0.96
0.51, -0.70, -0.26, -21.14, 23.30, 22.92
0.48, -0.73, -0.27, -32.79, 23.30, 31.23
0.31, -0.76, -0.30, -41.58, 29.91, 34.88
0.14, -0.75, -0.33, -43.05, 40.73, 42.20
0.12, -0.74, -0.36, -42.70, 23.49, 42.66
0.11, -0.77, -0.40, -36.56, -19.29, 42.00
0.06, -0.83, -0.44, -20.97, -51.17, 32.76
-0.11, -0.91, -0.50, -10.00, -52.05, 9.65
-0.44, -0.98, -0.52, -3.58, -27.78, -18.24
-0.59, -1.00, -0.49, -2.59, 31.55, -25.20
-0.35, -0.92, -0.45, 4.41, 45.81, -35.56
-0.04, -0.84, -0.43, 9.72, 27.00, -42.38
0.11, -0.87, -0.42, 7.93, 2.31, -41.52
0.16, -0.92, -0.42, 5.17, -20.09, -41.39
0.19, -0.88, -0.42, 0.30, -12.38, -28.35
0.32, -0.79, -0.41, -3.23, 4.34, -13.86
0.46, -0.70, -0.33, -12.80, 15.12, 4.00
0.52, -0.68, -0.27, -23.35, 21.08, 19.55
0.46, -0.72, -0.28, -32.88, 25.20, 29.16
0.28, -0.77, -0.31, -40.81, 32.55, 36.38
0.16, -0.77, -0.33, -43.19, 36.60, 42.75
0.15, -0.76, -0.35, -43.66, 14.98, 43.71
0.14, -0.81, -0.39, -37.26, -26.90, 41.94
