ax,ay,az,gx,gy,gz
0.14, -1.05, -0.52, 6.52, 21.71, 17.08
0.12, -1.11, -0.44, 3.08, 10.21, 5.54
0.03, -1.09, -0.39, -1.51, 7.04, -11.86
-0.07, -1.06, -0.34, -13.84, 15.02, -27.23
-0.08, -1.03, -0.30, -25.37, 15.03, -36.67
0.04, -0.94, -0.34, -32.93, 9.72, -36.37
0.17, -0.81, -0.37, -38.31, -13.79, -32.41
0.23, -0.67, -0.39, -37.21, -32.83, -24.44
0.28, -0.56, -0.45, -29.79, -38.40, -15.29
0.28, -0.48, -0.49, -22.33, -39.25, -5.94
0.29, -0.45, -0.57, -13.17, -21.71, 10.10
0.31, -0.46, -0.66, -0.41, -9.19, 19.11
0.26, -0.52, -0.68, 6.54, 5.29, 25.91
0.18, -0.65, -0.66, 10.06, 17.62, 30.90
0.14, -0.78, -0.61, 11.63, 29.23, 31.66
0.13, -0.90, -0.53, 13.76, 21.84, 24.82
0.09, -1.01, -0.48, 12.58, 12.66, 16.28
0.02, -1.10, -0.46, 6.94, 1.63, 2.40
-0.08, -1.11, -0.41, -0.96, 8.04, -17.79
-0.15, -1.06, -0.32, -15.93, 25.69, -33.23
-0.07, -1.01, -0.29, -23.47, 38.47, -37.66
0.16, -0.94, -0.33, -29.71, 17.79, -36.98
0.28, -0.86, -0.35, -37.09, -24.16, -30.10
0.30, -0.74, -0.41, -33.13, -36.30, -20.47
0.27, -0.58, -0.46, -28.57, -46.13, -12.84
0.24, -0.47, -0.48, -19.74, -29.18, 0.15
0.27, -0.43, -0.52, -12.28, -20.30, 12.26
0.29, -0.45, -0.58, -5.18, -17.62, 19.15
0.26, -0.55, -0.61, -3.57, -13.64, 24.22
0.16, -0.65, -0.62, -1.77, 1.78, 26.19
0.11, -0.75, -0.64, 4.91, 17.27, 27.32
0.12, -0.83, -0.61, 11.90, 25.97, 25.05
0.13, -0.95, -0.56, 14.40, 17.88, 18.52
0.08, -1.06, -0.48, 9.09, 8.91, 10.61
-0.00, -1.11, -0.41, 1.21, 3.28, -4.59
-0.10, -1.08, -0.33, -11.35, 13.37, -21.29
-0.11, -1.02, -0.27, -22.92, 18.68, -34.11
-0.00, -0.99, -0.28, -33.85, 7.32, -39.13
0.16, -0.94, -0.33, -39.86, -12.52, -33.66
