ax,ay,az,gx,gy,gz
-0.85, -0.23, -0.13, -12.99, 2.70, -0.20
-0.85, -0.23, -0.13, -12.79, 3.46, 0.68
-0.85, -0.23, -0.13, -12.93, 3.62, -0.40
-0.85, -0.23, -0.13, -13.13, 3.64, -1.10
-0.85, -0.23, -0.13, -13.19, 3.61, 0.44
-0.85, -0.23, -0.13, -13.25, 3.08, 0.15
-0.85, -0.23, -0.13, -12.62, 3.11, 0.48
-0.85, -0.23, -0.13, -13.06, 2.60, -0.74
-0.85, -0.23, -0.13, -12.46, 2.82, -0.17
-0.85, -0.23, -0.13, -12.56, 2.94, -0.96
-0.85, -0.23, -0.13, -12.68, 3.04, -0.83
-0.85, -0.23, -0.13, -12.53, 4.02, -0.19
-0.85, -0.23, -0.13, -12.79, 2.87, -0.09
-0.85, -0.23, -0.13, -12.59, 3.61, -0.03
-0.84, -0.23, -0.14, -11.64, 2.67, -0.59
-0.84, -0.22, -0.14, -10.89, 1.76, -0.84
-0.84, -0.22, -0.14, -10.93, 0.45, -0.66
-0.85, -0.22, -0.14, -10.13, 0.42, -1.40
-0.86, -0.22, -0.14, -9.21, 0.38, -4.40
-0.88, -0.22, -0.14, -7.20, 1.95, -6.15
-0.89, -0.22, -0.14, -6.05, 2.68, -7.80
-0.89, -0.23, -0.14, -4.90, 4.95, -9.66
-0.88, -0.24, -0.14, -4.63, 4.85, -10.08
-0.86, -0.25, -0.14, -4.89, 3.77, -8.21
-0.84, -0.25, -0.13, -4.89, 2.97, -7.15
-0.83, -0.25, -0.13, -3.61, 1.04, -5.46
-0.83, -0.24, -0.12, -3.96, -0.54, -5.53
-0.83, -0.24, -0.12, -3.35, -1.21, -4.39
-0.84, -0.24, -0.12, -2.05, 0.43, -5.06
-0.85, -0.24, -0.12, -1.76, 3.05, -6.48
-0.86, -0.24, -0.12, 0.00, 9.81, -6.76
-0.86, -0.24, -0.11, 1.02, 20.75, -6.13
-0.86, -0.25, -0.11, 1.61, 28.17, -6.87
-0.86, -0.25, -0.11, 0.38, 34.54, -7.78
-0.86, -0.25, -0.12, -0.86, 36.21, -8.00
-0.86, -0.26, -0.11, -2.70, 42.68, -6.50
-0.87, -0.27, -0.11, -5.48, 45.94, -7.24
-0.87, -0.27, -0.12, -7.67, 49.97, -9.81
-0.85, -0.26, -0.14, -7.68, 49.87, -9.00
-0.85, -0.27, -0.15, -8.13, 51.42, -11.03
-0.85, -0.28, -0.17, -11.30, 55.21, -12.57
-0.84, -0.29, -0.19, -11.47, 58.37, -9.00
-0.83, -0.30, -0.19, -14.56, 62.93, -10.05
-0.81, -0.30, -0.19, -15.91, 62.64, -7.34
-0.79, -0.30, -0.19, -17.71, 64.00, -8.17
-0.80, -0.31, -0.21, -18.85, 64.00, -7.59
-0.81, -0.31, -0.24, -21.71, 64.00, -8.67
-0.79, -0.30, -0.26, -19.80, 64.00, -7.18
-0.78, -0.28, -0.28, -19.94, 64.00, -6.59
-0.78, -0.27, -0.30, -18.52, 60.47, -6.01
-0.77, -0.27, -0.31, -17.03, 56.84, -7.07
-0.75, -0.27, -0.32, -16.13, 50.97, -7.91
-0.74, -0.29, -0.33, -17.11, 49.05, -7.42
-0.73, -0.29, -0.33, -17.44, 47.37, -5.55
-0.72, -0.29, -0.34, -20.13, 43.06, -2.57
-0.71, -0.29, -0.36, -20.93, 35.66, -1.59
-0.70, -0.29, -0.39, -19.66, 30.10, -0.34
-0.70, -0.29, -0.41, -18.62, 20.65, -2.54
-0.71, -0.30, -0.41, -16.53, 11.47, -0.76
-0.71, -0.30, -0.41, -14.49, 6.57, 0.21
-0.72, -0.29, -0.40, -12.68, 6.82, 0.77
-0.74, -0.30, -0.40, -11.69, 10.83, 0.09
-0.76, -0.30, -0.39, -13.27, 17.58, -2.15
-0.78, -0.29, -0.40, -11.20, 24.82, -5.17
-0.81, -0.29, -0.41, -12.61, 34.81, -6.94
-0.81, -0.31, -0.43, -12.42, 45.04, -2.97
-0.80, -0.32, -0.46, -12.07, 54.22, -5.07
-0.80, -0.31, -0.49, -10.61, 60.21, -10.29
-0.79, -0.30, -0.52, -11.82, 64.00, -13.67
-0.77, -0.31, -0.56, -11.97, 64.00, -16.75
-0.75, -0.33, -0.59, -12.42, 64.00, -16.78
-0.75, -0.34, -0.64, -11.23, 64.00, -21.23
-0.74, -0.34, -0.69, -7.39, 56.43, -24.85
-0.71, -0.33, -0.73, -0.83, 44.81, -25.75
-0.71, -0.34, -0.75, 3.33, 39.62, -32.55
-0.74, -0.36, -0.74, 2.56, 42.93, -38.73
-0.79, -0.37, -0.73, -3.25, 53.45, -46.09
-0.84, -0.37, -0.72, -7.29, 61.82, -53.62
-0.85, -0.37, -0.76, -10.63, 64.00, -60.28
-0.81, -0.38, -0.83, -13.64, 64.00, -64.00
-0.79, -0.41, -0.86, -15.40, 64.00, -64.00
-0.80, -0.45, -0.82, -19.25, 64.00, -64.00
-0.82, -0.46, -0.73, -20.06, 64.00, -64.00
-0.84, -0.44, -0.68, -18.96, 64.00, -64.00
-0.80, -0.42, -0.70, -16.36, 64.00, -64.00
-0.71, -0.45, -0.72, -9.61, 64.00, -64.00
-0.61, -0.47, -0.76, -3.33, 64.00, -64.00
-0.55, -0.49, -0.75, 3.74, 64.00, -64.00
-0.56, -0.50, -0.70, 7.42, 64.00, -64.00
-0.58, -0.50, -0.63, 8.89, 64.00, -64.00
-0.56, -0.48, -0.58, 9.58, 64.00, -64.00
-0.50, -0.47, -0.53, 11.33, 64.00, -64.00
-0.42, -0.47, -0.50, 14.68, 64.00, -64.00
-0.33, -0.49, -0.50, 16.81, 64.00, -64.00
-0.25, -0.49, -0.49, 19.22, 64.00, -64.00
-0.17, -0.49, -0.50, 22.04, 64.00, -64.00
-0.11, -0.49, -0.49, 23.30, 64.00, -64.00
-0.08, -0.51, -0.47, 21.77, 64.00, -64.00
-0.06, -0.53, -0.45, 19.90, 64.00, -64.00
-0.03, -0.54, -0.44, 18.52, 64.00, -64.00
0.01, -0.54, -0.46, 18.33, 64.00, -64.00
0.06, -0.54, -0.49, 17.93, 64.00, -64.00
0.11, -0.55, -0.50, 17.52, 64.00, -64.00
0.16, -0.56, -0.50, 17.35, 64.00, -64.00
0.19, -0.57, -0.49, 15.66, 64.00, -64.00
0.22, -0.58, -0.50, 14.10, 64.00, -64.00
0.24, -0.59, -0.51, 12.60, 63.27, -64.00
0.26, -0.60, -0.51, 11.46, 58.71, -64.00
0.27, -0.61, -0.51, 9.96, 54.37, -61.63
0.29, -0.62, -0.53, 8.43, 50.19, -59.76
0.29, -0.63, -0.54, 6.88, 46.82, -58.38
0.31, -0.64, -0.55, 4.75, 46.45, -54.54
0.32, -0.63, -0.55, 2.71, 46.03, -53.38
0.33, -0.63, -0.56, -0.99, 44.33, -51.75
0.35, -0.63, -0.56, -1.84, 41.03, -49.94
0.37, -0.63, -0.56, -3.71, 38.60, -47.47
0.37, -0.63, -0.56, -4.72, 37.91, -45.55
0.37, -0.63, -0.55, -5.72, 38.68, -44.17
0.39, -0.62, -0.55, -6.78, 37.24, -42.90
0.42, -0.63, -0.56, -6.63, 31.94, -39.45
0.45, -0.62, -0.57, -6.92, 25.31, -35.89
0.45, -0.62, -0.57, -6.30, 21.06, -33.34
0.44, -0.61, -0.57, -5.39, 22.29, -32.46
0.42, -0.60, -0.57, -4.40, 27.31, -31.46
0.42, -0.61, -0.57, -5.88, 32.37, -30.66
0.43, -0.62, -0.57, -6.77, 34.09, -29.41
0.45, -0.63, -0.57, -8.64, 33.05, -28.04
0.46, -0.62, -0.55, -9.59, 32.36, -27.62
0.48, -0.62, -0.54, -10.06, 32.67, -26.84
0.50, -0.62, -0.54, -9.23, 30.24, -27.37
0.50, -0.62, -0.55, -8.43, 27.50, -28.48
0.50, -0.63, -0.56, -6.76, 26.31, -26.57
0.52, -0.63, -0.54, -6.85, 26.63, -25.09
0.52, -0.63, -0.53, -6.53, 27.10, -25.85
0.52, -0.63, -0.50, -5.97, 26.10, -26.13
0.53, -0.63, -0.48, -5.52, 25.39, -26.77
0.55, -0.63, -0.46, -5.09, 23.00, -26.88
0.55, -0.62, -0.46, -3.35, 22.08, -27.48
0.53, -0.60, -0.47, -7.88, 32.92, -28.06
0.52, -0.59, -0.40, -12.07, 34.19, -23.14
0.56, -0.57, -0.38, -12.87, 23.73, -21.46
0.63, -0.54, -0.44, -13.02, 15.00, -20.21
0.64, -0.52, -0.45, -15.49, 10.84, -18.51
0.61, -0.51, -0.43, -14.74, 8.75, -15.83
0.61, -0.50, -0.48, -16.40, 9.75, -11.16
0.62, -0.50, -0.50, -15.18, 10.82, -8.31
0.62, -0.50, -0.52, -13.59, 10.84, -5.78
0.62, -0.50, -0.55, -11.70, 11.37, -2.73
0.63, -0.52, -0.57, -8.97, 5.20, -1.26
0.63, -0.55, -0.57, -7.41, 2.10, 2.23
0.62, -0.59, -0.56, -5.89, 5.48, 2.82
0.60, -0.61, -0.56, -4.59, 13.08, 2.64
0.59, -0.61, -0.56, -1.37, 19.74, -1.15
0.60, -0.63, -0.56, -0.87, 21.52, -2.02
0.60, -0.65, -0.54, -0.30, 25.54, -5.27
0.58, -0.67, -0.52, -1.04, 29.47, -7.65
0.58, -0.67, -0.50, -2.89, 30.09, -10.58
0.58, -0.66, -0.47, -6.99, 27.06, -13.18
0.60, -0.65, -0.45, -9.97, 23.34, -14.11
0.62, -0.63, -0.45, -12.23, 22.14, -14.11
0.65, -0.61, -0.47, -14.23, 17.68, -14.55
0.67, -0.59, -0.47, -17.22, 12.44, -12.52
0.69, -0.57, -0.48, -18.41, 8.69, -8.92
0.70, -0.55, -0.49, -19.64, 8.60, -6.58
0.68, -0.54, -0.49, -18.92, 9.80, -4.80
0.66, -0.53, -0.51, -17.50, 11.06, -4.32
0.65, -0.53, -0.53, -16.09, 12.37, -1.46
